t,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,u0,u1,u2,u3
0.046,-1.40468e-09,-2.34113e-09,-1.64425e-12,6.68362e-07,-4.01017e-07,-1.71576e-12,-1.20704e-07,-2.01173e-07,-2.43066e-10,6.23181e-05,-3.73908e-05,-1.61523e-10,0.61941,0.619408,0.619412,0.619414
0.048,-1.66232e-09,-2.77053e-09,-2.17885e-12,7.32676e-07,-4.39606e-07,-1.87038e-12,-1.37189e-07,-2.28648e-07,-2.91539e-10,6.63098e-05,-3.97859e-05,-1.47726e-10,0.61941,0.619408,0.619412,0.619414
0.05,-1.95447e-09,-3.25745e-09,-2.8069e-12,8.00747e-07,-4.80449e-07,-2.01161e-12,-1.55234e-07,-2.58722e-07,-3.36516e-10,6.98338e-05,-4.19003e-05,-1.34721e-10,0.61941,0.619409,0.619412,0.619414
0.052,-2.28435e-09,-3.80724e-09,-3.51937e-12,8.72129e-07,-5.23278e-07,-2.13892e-12,-1.74921e-07,-2.91534e-07,-3.75956e-10,7.29302e-05,-4.37581e-05,-1.19907e-10,0.619411,0.619409,0.619412,0.619413
0.054,-2.6553e-09,-4.4255e-09,-4.30825e-12,9.46413e-07,-5.67848e-07,-2.253e-12,-1.96323e-07,-3.27205e-07,-4.12917e-10,7.56374e-05,-4.53824e-05,-1.08253e-10,0.619411,0.619409,0.619412,0.619413
0.056,-3.07083e-09,-5.11804e-09,-5.17112e-12,1.02323e-06,-6.13936e-07,-2.35771e-12,-2.19505e-07,-3.65842e-07,-4.49957e-10,7.7989e-05,-4.67933e-05,-1.01163e-10,0.619411,0.619409,0.619411,0.619413
0.058,-3.53454e-09,-5.8909e-09,-6.10393e-12,1.10223e-06,-6.61337e-07,-2.45462e-12,-2.44522e-07,-4.07537e-07,-4.82856e-10,8.0014e-05,-4.80083e-05,-9.26647e-11,0.619411,0.61941,0.619411,0.619412
0.06,-4.05017e-09,-6.75028e-09,-7.0999e-12,1.1831e-06,-7.09862e-07,-2.5418e-12,-2.71422e-07,-4.52369e-07,-5.13114e-10,8.17381e-05,-4.90428e-05,-8.16876e-11,0.619411,0.61941,0.619411,0.619412
0.062,-4.62152e-09,-7.70253e-09,-8.33124e-12,1.26762e-06,-7.60572e-07,-2.70805e-12,-3.00261e-07,-5.00434e-07,-7.18235e-10,8.72955e-05,-5.23772e-05,-2.50814e-10,0.61941,0.619407,0.619412,0.619415
0.064,-5.25258e-09,-8.7543e-09,-9.95941e-12,1.35792e-06,-8.14751e-07,-2.94982e-12,-3.31157e-07,-5.51928e-07,-9.09934e-10,9.33001e-05,-5.59799e-05,-2.32731e-10,0.61941,0.619407,0.619412,0.619415
0.066,-5.94761e-09,-9.91268e-09,-1.19553e-11,1.45398e-06,-8.7239e-07,-3.17481e-12,-3.64248e-07,-6.07079e-07,-1.08596e-09,9.88305e-05,-5.92982e-05,-2.17249e-10,0.61941,0.619407,0.619412,0.619415
0.068,-6.71112e-09,-1.11852e-08,-1.42888e-11,1.55527e-06,-9.33163e-07,-3.38421e-12,-3.99663e-07,-6.66105e-07,-1.24757e-09,0.000103748,-6.22484e-05,-2.01552e-10,0.61941,0.619408,0.619412,0.619415
0.07,-7.54789e-09,-1.25798e-08,-1.69341e-11,1.66118e-06,-9.96708e-07,-3.5796e-12,-4.37519e-07,-7.29197e-07,-1.39773e-09,0.000108069,-6.48414e-05,-1.89225e-10,0.61941,0.619408,0.619412,0.619414
0.072,-8.46289e-09,-1.41048e-08,-1.98676e-11,1.77114e-06,-1.06268e-06,-3.76037e-12,-4.77916e-07,-7.96527e-07,-1.5357e-09,0.000111839,-6.71035e-05,-1.72312e-10,0.61941,0.619408,0.619412,0.619414
0.074,-9.46131e-09,-1.57688e-08,-2.30699e-11,1.88461e-06,-1.13076e-06,-3.92603e-12,-5.20945e-07,-8.68242e-07,-1.66661e-09,0.000115102,-6.90611e-05,-1.59003e-10,0.61941,0.619409,0.619412,0.619413
0.076,-1.05485e-08,-1.75808e-08,-2.6527e-11,2.00111e-06,-1.20066e-06,-4.07736e-12,-5.66682e-07,-9.44471e-07,-1.79058e-09,0.000117898,-7.07383e-05,-1.43664e-10,0.619411,0.619409,0.619412,0.619413
0.078,-1.17299e-08,-1.95498e-08,-3.02263e-11,2.12019e-06,-1.27211e-06,-4.21681e-12,-6.15194e-07,-1.02532e-06,-1.90866e-09,0.000120261,-7.21563e-05,-1.35234e-10,0.619411,0.619409,0.619411,0.619413
0.08,-1.30111e-08,-2.16852e-08,-3.41557e-11,2.24143e-06,-1.34486e-06,-4.34922e-12,-6.66535e-07,-1.11089e-06,-2.0208e-09,0.000122224,-7.33344e-05,-1.2959e-10,0.619411,0.61941,0.619411,0.619412
0.082,-1.4398e-08,-2.39966e-08,-3.86814e-11,2.36696e-06,-1.42018e-06,-4.57455e-12,-7.20771e-07,-1.20129e-06,-2.50483e-09,0.000128845,-7.73071e-05,-3.21066e-10,0.61941,0.619406,0.619412,0.619416
0.084,-1.58963e-08,-2.64937e-08,-4.41488e-11,2.49939e-06,-1.49963e-06,-4.88285e-12,-7.78044e-07,-1.29674e-06,-2.96267e-09,0.000136003,-8.16017e-05,-2.95541e-10,0.61941,0.619406,0.619412,0.619416
0.086,-1.75123e-08,-2.91871e-08,-5.04991e-11,2.63869e-06,-1.58321e-06,-5.1655e-12,-8.38516e-07,-1.39753e-06,-3.38762e-09,0.000142594,-8.55564e-05,-2.69754e-10,0.61941,0.619406,0.619412,0.619416
0.088,-1.92526e-08,-3.20876e-08,-5.76705e-11,2.7842e-06,-1.67052e-06,-5.42396e-12,-9.02343e-07,-1.50391e-06,-3.78374e-09,0.000148441,-8.90641e-05,-2.4718e-10,0.61941,0.619407,0.619412,0.619415
0.09,-2.1124e-08,-3.52066e-08,-6.56052e-11,2.9352e-06,-1.76112e-06,-5.65765e-12,-9.69662e-07,-1.6161e-06,-4.15099e-09,0.000153553,-9.21318e-05,-2.20192e-10,0.61941,0.619407,0.619412,0.619415
0.092,-2.31336e-08,-3.8556e-08,-7.42541e-11,3.09097e-06,-1.85458e-06,-5.86386e-12,-1.04059e-06,-1.73432e-06,-4.49792e-09,0.000157979,-9.47874e-05,-1.92234e-10,0.61941,0.619408,0.619412,0.619414
0.094,-2.52888e-08,-4.2148e-08,-8.35865e-11,3.25084e-06,-1.9505e-06,-6.04852e-12,-1.11524e-06,-1.85874e-06,-4.83449e-09,0.000161768,-9.70602e-05,-1.77079e-10,0.61941,0.619408,0.619412,0.619414
0.096,-2.75971e-08,-4.59952e-08,-9.35743e-11,3.41421e-06,-2.04852e-06,-6.2176e-12,-1.1937e-06,-1.98949e-06,-5.15333e-09,0.000164964,-9.89779e-05,-1.61088e-10,0.61941,0.619409,0.619412,0.619413
0.098,-3.00662e-08,-5.01103e-08,-1.04183e-10,3.58049e-06,-2.14829e-06,-6.36853e-12,-1.27603e-06,-2.12672e-06,-5.45554e-09,0.000167611,-0.000100566,-1.40766e-10,0.619411,0.619409,0.619412,0.619413
0.1,-3.27039e-08,-5.45065e-08,-1.15387e-10,3.74917e-06,-2.2495e-06,-6.50336e-12,-1.36231e-06,-2.27052e-06,-5.74794e-09,0.000169747,-0.000101848,-1.28901e-10,0.619411,0.61941,0.619411,0.619413
0.102,-3.55181e-08,-5.91969e-08,-1.27863e-10,3.92275e-06,-2.35364e-06,-6.73349e-12,-1.45261e-06,-2.42102e-06,-6.72803e-09,0.000177403,-0.000106442,-3.31356e-10,0.61941,0.619406,0.619412,0.619416
0.104,-3.85171e-08,-6.41952e-08,-1.42256e-10,4.10429e-06,-2.46257e-06,-7.04904e-12,-1.54709e-06,-2.57848e-06,-7.66561e-09,0.000185682,-0.000111409,-2.99751e-10,0.61941,0.619405,0.619413,0.619417
0.106,-4.17094e-08,-6.95157e-08,-1.58469e-10,4.29378e-06,-2.57626e-06,-7.33444e-12,-1.64594e-06,-2.74323e-06,-8.5474e-09,0.000193298,-0.000115979,-2.71041e-10,0.61941,0.619406,0.619412,0.619416
0.108,-4.51039e-08,-7.51732e-08,-1.76392e-10,4.49045e-06,-2.69426e-06,-7.59165e-12,-1.74933e-06,-2.91555e-06,-9.37511e-09,0.000200033,-0.00012002,-2.4339e-10,0.61941,0.619406,0.619412,0.619416
0.11,-4.87098e-08,-8.11831e-08,-1.95927e-10,4.69341e-06,-2.81604e-06,-7.82065e-12,-1.85743e-06,-3.09572e-06,-1.01598e-08,0.000205889,-0.000123533,-2.14594e-10,0.61941,0.619407,0.619412,0.619415
0.112,-5.25368e-08,-8.75614e-08,-2.17e-10,4.90181e-06,-2.94108e-06,-8.02627e-12,-1.97038e-06,-3.28396e-06,-1.09136e-08,0.000210913,-0.000126548,-1.96643e-10,0.61941,0.619407,0.619412,0.619415
0.114,-5.65947e-08,-9.43245e-08,-2.3955e-10,5.11484e-06,-3.0689e-06,-8.21589e-12,-2.08828e-06,-3.48048e-06,-1.16365e-08,0.00021516,-0.000129096,-1.82604e-10,0.61941,0.619408,0.619412,0.619414
0.116,-6.08933e-08,-1.01489e-07,-2.63516e-10,5.33176e-06,-3.19905e-06,-8.39056e-12,-2.21125e-06,-3.68543e-06,-1.23291e-08,0.00021868,-0.000131208,-1.66728e-10,0.61941,0.619409,0.619412,0.619414
0.118,-6.54431e-08,-1.09072e-07,-2.88841e-10,5.55186e-06,-3.33111e-06,-8.54964e-12,-2.33937e-06,-3.89896e-06,-1.2996e-08,0.000221522,-0.000132914,-1.51424e-10,0.619411,0.619409,0.619412,0.619413
0.12,-7.02543e-08,-1.17091e-07,-3.15471e-10,5.77449e-06,-3.46469e-06,-8.68762e-12,-2.4727e-06,-4.12117e-06,-1.3634e-08,0.000223734,-0.00013424,-1.24547e-10,0.619411,0.619409,0.619411,0.619413
0.122,-7.53374e-08,-1.25562e-07,-3.44523e-10,6.00254e-06,-3.60152e-06,-8.91242e-12,-2.61132e-06,-4.35221e-06,-1.54186e-08,0.00023236,-0.000139416,-3.25053e-10,0.619409,0.619405,0.619413,0.619417
0.124,-8.07032e-08,-1.34505e-07,-3.77093e-10,6.23956e-06,-3.74373e-06,-9.22561e-12,-2.75542e-06,-4.59237e-06,-1.71506e-08,0.000241688,-0.000145013,-3.01307e-10,0.619409,0.619404,0.619413,0.619418
0.126,-8.63629e-08,-1.43938e-07,-4.13033e-10,6.48554e-06,-3.89132e-06,-9.5177e-12,-2.9052e-06,-4.84201e-06,-1.879e-08,0.000250259,-0.000150155,-2.82885e-10,0.619409,0.619405,0.619413,0.619417
0.128,-9.2328e-08,-1.5388e-07,-4.52176e-10,6.73957e-06,-4.04374e-06,-9.78978e-12,-3.06087e-06,-5.10146e-06,-2.03529e-08,0.000257807,-0.000154684,-2.61263e-10,0.61941,0.619406,0.619412,0.619416
0.13,-9.86104e-08,-1.64351e-07,-4.94381e-10,7.00064e-06,-4.20038e-06,-1.00434e-11,-3.22261e-06,-5.37102e-06,-2.18525e-08,0.000264327,-0.000158596,-2.45898e-10,0.61941,0.619406,0.619412,0.619416
0.132,-1.05223e-07,-1.75371e-07,-5.39524e-10,7.26773e-06,-4.36063e-06,-1.02852e-11,-3.39056e-06,-5.65095e-06,-2.32903e-08,0.000269863,-0.000161918,-2.37858e-10,0.61941,0.619407,0.619412,0.619415
0.134,-1.12177e-07,-1.86962e-07,-5.87489e-10,7.5399e-06,-4.52393e-06,-1.05154e-11,-3.56487e-06,-5.94146e-06,-2.46743e-08,0.000274473,-0.000164684,-2.22419e-10,0.61941,0.619408,0.619412,0.619414
0.136,-1.19486e-07,-1.99144e-07,-6.38177e-10,7.81624e-06,-4.68974e-06,-1.07328e-11,-3.74563e-06,-6.24273e-06,-2.60137e-08,0.000278215,-0.000166929,-2.12386e-10,0.61941,0.619408,0.619412,0.619414
0.138,-1.27164e-07,-2.1194e-07,-6.91494e-10,8.09592e-06,-4.85755e-06,-1.09339e-11,-3.93295e-06,-6.55492e-06,-2.73039e-08,0.000281143,-0.000168686,-1.89805e-10,0.61941,0.619409,0.619412,0.619413
0.14,-1.35223e-07,-2.25371e-07,-7.47361e-10,8.37815e-06,-5.02688e-06,-1.11167e-11,-4.12687e-06,-6.87813e-06,-2.85633e-08,0.000283311,-0.000169987,-1.75895e-10,0.619411,0.619409,0.619411,0.619413
0.142,-1.43676e-07,-2.3946e-07,-8.07509e-10,8.66621e-06,-5.19972e-06,-1.13809e-11,-4.3275e-06,-7.21251e-06,-3.15839e-08,0.000292806,-0.000175683,-3.52484e-10,0.619409,0.619404,0.619413,0.619418
0.144,-1.52537e-07,-2.54229e-07,-8.7363e-10,8.96415e-06,-5.37848e-06,-1.17258e-11,-4.53503e-06,-7.55839e-06,-3.45376e-08,0.000303078,-0.000181847,-3.37207e-10,0.619409,0.619404,0.619413,0.619418
0.146,-1.61821e-07,-2.69701e-07,-9.45536e-10,9.27194e-06,-5.56316e-06,-1.20593e-11,-4.74968e-06,-7.91615e-06,-3.73681e-08,0.000312499,-0.0001875,-3.29787e-10,0.619409,0.619404,0.619413,0.619418
0.148,-1.71541e-07,-2.85902e-07,-1.02299e-09,9.58857e-06,-5.75313e-06,-1.23831e-11,-4.97169e-06,-8.28616e-06,-4.00863e-08,0.000320758,-0.000192455,-3.17886e-10,0.619409,0.619405,0.619412,0.619417
0.15,-1.81712e-07,-3.02854e-07,-1.10577e-09,9.91286e-06,-5.94771e-06,-1.26943e-11,-5.20125e-06,-8.66876e-06,-4.26955e-08,0.000327834,-0.000196701,-3.04434e-10,0.61941,0.619406,0.619412,0.619416
0.152,-1.92351e-07,-3.20585e-07,-1.19369e-09,1.02437e-05,-6.14619e-06,-1.29943e-11,-5.43852e-06,-9.06421e-06,-4.52222e-08,0.000333772,-0.000200263,-2.95548e-10,0.61941,0.619407,0.619412,0.619415
0.154,-2.03472e-07,-3.3912e-07,-1.28658e-09,1.05799e-05,-6.34791e-06,-1.32843e-11,-5.68364e-06,-9.47275e-06,-4.76654e-08,0.000338629,-0.000203178,-2.84535e-10,0.61941,0.619408,0.619412,0.619414
0.156,-2.15091e-07,-3.58485e-07,-1.38428e-09,1.09204e-05,-6.55224e-06,-1.35622e-11,-5.93674e-06,-9.89458e-06,-5.00363e-08,0.00034247,-0.000205482,-2.71271e-10,0.61941,0.619408,0.619412,0.619414
0.158,-2.27224e-07,-3.78707e-07,-1.48666e-09,1.12643e-05,-6.75859e-06,-1.38279e-11,-6.19789e-06,-1.03298e-05,-5.2345e-08,0.000345355,-0.000207213,-2.60017e-10,0.61941,0.619409,0.619411,0.619413
0.16,-2.39888e-07,-3.99813e-07,-1.5936e-09,1.16107e-05,-6.9664e-06,-1.40806e-11,-6.46717e-06,-1.07786e-05,-5.4591e-08,0.000347345,-0.000208407,-2.45405e-10,0.619411,0.61941,0.619411,0.619412
0.162,-2.53098e-07,-4.21831e-07,-1.70761e-09,1.19631e-05,-7.17788e-06,-1.44037e-11,-6.74466e-06,-1.12411e-05,-5.94203e-08,0.000357569,-0.000214542,-4.00821e-10,0.619409,0.619404,0.619413,0.619418
0.164,-2.66872e-07,-4.44787e-07,-1.8312e-09,1.23262e-05,-7.39574e-06,-1.48031e-11,-7.03057e-06,-1.17176e-05,-6.41763e-08,0.000368644,-0.000221187,-3.98081e-10,0.619409,0.619403,0.619413,0.619419
0.166,-2.81226e-07,-4.68711e-07,-1.96415e-09,1.27e-05,-7.61997e-06,-1.51987e-11,-7.32516e-06,-1.22086e-05,-6.87663e-08,0.000378777,-0.000227267,-3.93012e-10,0.619409,0.619404,0.619413,0.619418
0.168,-2.96179e-07,-4.93632e-07,-2.10611e-09,1.30831e-05,-7.84988e-06,-1.55905e-11,-7.62866e-06,-1.27145e-05,-7.31975e-08,0.000387611,-0.000232567,-3.90549e-10,0.619409,0.619405,0.619412,0.619417
0.17,-3.11747e-07,-5.19579e-07,-2.25681e-09,1.34745e-05,-8.0847e-06,-1.59885e-11,-7.94129e-06,-1.32355e-05,-7.74989e-08,0.000395109,-0.000237065,-4.05476e-10,0.61941,0.619406,0.619412,0.619416
0.172,-3.2795e-07,-5.46584e-07,-2.41597e-09,1.38727e-05,-8.32363e-06,-1.63935e-11,-8.2632e-06,-1.3772e-05,-8.16651e-08,0.000401311,-0.000240787,-4.04563e-10,0.61941,0.619406,0.619412,0.619415
0.174,-3.44806e-07,-5.74678e-07,-2.58335e-09,1.42765e-05,-8.5659e-06,-1.67895e-11,-8.59457e-06,-1.43243e-05,-8.57191e-08,0.000406278,-0.000243767,-3.87433e-10,0.61941,0.619407,0.619412,0.619414
0.176,-3.62335e-07,-6.03892e-07,-2.75874e-09,1.46847e-05,-8.81081e-06,-1.71703e-11,-8.93549e-06,-1.48925e-05,-8.96693e-08,0.000410076,-0.000246046,-3.74158e-10,0.61941,0.619408,0.619412,0.619414
0.178,-3.80555e-07,-6.34258e-07,-2.94194e-09,1.50961e-05,-9.05766e-06,-1.75438e-11,-9.28607e-06,-1.54768e-05,-9.35245e-08,0.000412773,-0.000247664,-3.72735e-10,0.61941,0.619409,0.619411,0.619413
0.18,-3.99485e-07,-6.6581e-07,-3.13275e-09,1.55097e-05,-9.30583e-06,-1.79102e-11,-9.64635e-06,-1.60773e-05,-9.72908e-08,0.000414436,-0.000248662,-3.60222e-10,0.619411,0.61941,0.619411,0.619412
0.182,-4.19146e-07,-6.98578e-07,-3.33471e-09,1.59295e-05,-9.55771e-06,-1.83351e-11,-1.00164e-05,-1.66941e-05,-1.04664e-07,0.000425187,-0.000255112,-4.89401e-10,0.619409,0.619403,0.619413,0.619418
0.184,-4.39558e-07,-7.32597e-07,-3.55134e-09,1.63606e-05,-9.81633e-06,-1.88233e-11,-1.03965e-05,-1.73276e-05,-1.11968e-07,0.000436865,-0.000262119,-4.87008e-10,0.619409,0.619402,0.619413,0.619419
0.186,-4.60739e-07,-7.679e-07,-3.78238e-09,1.68027e-05,-1.00816e-05,-1.93258e-11,-1.07869e-05,-1.79782e-05,-1.19075e-07,0.000447521,-0.000268513,-5.17994e-10,0.619409,0.619403,0.619413,0.619418
0.188,-4.82712e-07,-8.04522e-07,-4.02744e-09,1.72549e-05,-1.03529e-05,-1.98675e-11,-1.11878e-05,-1.86464e-05,-1.25987e-07,0.000456747,-0.000274049,-5.65517e-10,0.619409,0.619404,0.619412,0.619417
0.19,-5.05498e-07,-8.42497e-07,-4.28613e-09,1.77155e-05,-1.06293e-05,-2.04383e-11,-1.15995e-05,-1.93325e-05,-1.32697e-07,0.00046449,-0.000278695,-5.75938e-10,0.619409,0.619405,0.619412,0.619416
0.192,-5.29118e-07,-8.81864e-07,-4.55806e-09,1.81831e-05,-1.09099e-05,-2.10262e-11,-1.20221e-05,-2.00368e-05,-1.39239e-07,0.000470784,-0.000282472,-5.99881e-10,0.61941,0.619406,0.619412,0.619415
0.194,-5.53594e-07,-9.22657e-07,-4.84293e-09,1.86564e-05,-1.11938e-05,-2.16308e-11,-1.24557e-05,-2.07596e-05,-1.45625e-07,0.000475688,-0.000285414,-6.0931e-10,0.61941,0.619407,0.619412,0.619414
0.196,-5.78948e-07,-9.64914e-07,-5.14041e-09,1.91339e-05,-1.14803e-05,-2.22462e-11,-1.29006e-05,-2.1501e-05,-1.51856e-07,0.000479273,-0.000287565,-6.21298e-10,0.61941,0.619408,0.619411,0.619413
0.198,-6.05203e-07,-1.00867e-06,-5.45023e-09,1.96143e-05,-1.17686e-05,-2.28884e-11,-1.33567e-05,-2.22612e-05,-1.57968e-07,0.000481611,-0.000288968,-6.63044e-10,0.61941,0.619409,0.619411,0.619413
0.2,-6.32382e-07,-1.05397e-06,-5.77216e-09,2.00965e-05,-1.20579e-05,-2.35688e-11,-1.38242e-05,-2.30403e-05,-1.63962e-07,0.000482777,-0.000289668,-6.97814e-10,0.619411,0.61941,0.619411,0.619412
0.202,-6.60508e-07,-1.10085e-06,-6.11096e-09,2.05847e-05,-1.23509e-05,-2.43197e-11,-1.43031e-05,-2.38385e-05,-1.7483e-07,0.000493724,-0.000296237,-8.03825e-10,0.619409,0.619403,0.619413,0.619419
0.204,-6.89602e-07,-1.14934e-06,-6.47145e-09,2.10844e-05,-1.26507e-05,-2.51538e-11,-1.47936e-05,-2.4656e-05,-1.85662e-07,0.000505689,-0.000303415,-8.64317e-10,0.619409,0.619402,0.619413,0.619419
0.206,-7.1969e-07,-1.19948e-06,-6.85335e-09,2.15956e-05,-1.29574e-05,-2.60529e-11,-1.5296e-05,-2.54933e-05,-1.96242e-07,0.00051657,-0.000309944,-9.3374e-10,0.619409,0.619403,0.619413,0.619418
0.208,-7.50794e-07,-1.25133e-06,-7.25613e-09,2.21168e-05,-1.32701e-05,-2.69922e-11,-1.58106e-05,-2.63509e-05,-2.06535e-07,0.000525911,-0.000315549,-9.44953e-10,0.619409,0.619404,0.619412,0.619417
0.21,-7.8294e-07,-1.3049e-06,-7.67926e-09,2.26466e-05,-1.3588e-05,-2.7945e-11,-1.63375e-05,-2.72292e-05,-2.16602e-07,0.000533636,-0.000320184,-9.60559e-10,0.619409,0.619405,0.619412,0.619416
0.212,-8.16153e-07,-1.36026e-06,-8.12231e-09,2.31833e-05,-1.391e-05,-2.89101e-11,-1.6877e-05,-2.81283e-05,-2.26444e-07,0.000539771,-0.000323864,-9.6947e-10,0.61941,0.619406,0.619412,0.619415
0.214,-8.50457e-07,-1.41743e-06,-8.58483e-09,2.37254e-05,-1.42352e-05,-2.98846e-11,-1.74292e-05,-2.90487e-05,-2.36076e-07,0.000544372,-0.000326625,-9.7946e-10,0.61941,0.619407,0.619412,0.619414
0.216,-8.85878e-07,-1.47646e-06,-9.06642e-09,2.42713e-05,-1.45628e-05,-3.08732e-11,-1.79942e-05,-2.99903e-05,-2.45512e-07,0.000547512,-0.000328509,-9.97714e-10,0.61941,0.619409,0.619411,0.619413
