t,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,u0,u1,u2,u3
0.43,0.00120003,0.00153338,-4.06041e-06,-0.00258453,0.00202269,5.16107e-06,0.00857067,0.0109515,-2.48166e-05,-0.010855,0.00849571,4.42293e-05,0.619423,0.619471,0.619411,0.61937
0.44,0.00128773,0.00164545,-4.31307e-06,-0.00263768,0.00206429,5.38386e-06,0.00897163,0.0114638,-2.57312e-05,-0.0104047,0.00814345,4.48904e-05,0.619409,0.619349,0.619426,0.619492
0.45,0.00137949,0.00176269,-4.57474e-06,-0.00269054,0.00210566,5.61034e-06,0.00938068,0.0119865,-2.66172e-05,-0.0107369,0.00840355,4.57036e-05,0.619424,0.619474,0.619412,0.619368
0.46,0.00147537,0.00188521,-4.84543e-06,-0.00274308,0.00214678,5.84046e-06,0.00979787,0.0125196,-2.75352e-05,-0.0102809,0.00804675,4.63452e-05,0.61941,0.619349,0.619428,0.619494
0.47,0.00157547,0.00201312,-5.12514e-06,-0.00279535,0.0021877,6.07413e-06,0.0102231,0.0130629,-2.84232e-05,-0.0106276,0.00831821,4.7129e-05,0.619426,0.619478,0.619412,0.619367
0.48,0.00167986,0.0021465,-5.4139e-06,-0.00284734,0.00222838,6.31131e-06,0.0106563,0.0136165,-2.93433e-05,-0.0101654,0.00795658,4.77476e-05,0.619411,0.619349,0.619429,0.619496
0.49,0.00178862,0.00228548,-5.71168e-06,-0.00289907,0.00226887,6.55193e-06,0.0110975,0.0141802,-3.02293e-05,-0.0105261,0.00823905,4.85045e-05,0.619427,0.619481,0.619413,0.619366
0.5,0.00190184,0.00243014,-6.01849e-06,-0.00295053,0.00230915,6.79593e-06,0.0115466,0.0147541,-3.11475e-05,-0.0100572,0.00787221,4.91019e-05,0.619412,0.619349,0.61943,0.619498
0.51,0.00201958,0.00258059,-6.33429e-06,-0.00300175,0.00234925,7.04325e-06,0.0120036,0.015338,-3.20292e-05,-0.0104311,0.00816509,4.98335e-05,0.619429,0.619484,0.619414,0.619365
0.52,0.00214193,0.00273693,-6.65907e-06,-0.00305271,0.00238914,7.29384e-06,0.0124684,0.0159319,-3.2943e-05,-0.00995525,0.00779277,5.04112e-05,0.619413,0.619349,0.619432,0.6195
0.53,0.00226898,0.00289926,-6.9928e-06,-0.00310346,0.00242886,7.54763e-06,0.012941,0.0165358,-3.38192e-05,-0.0103419,0.00809566,5.11138e-05,0.61943,0.619487,0.619416,0.619364
0.54,0.00240078,0.00306768,-7.33545e-06,-0.00315396,0.0024684,7.80456e-06,0.0134215,0.0171497,-3.47282e-05,-0.00985858,0.00771766,5.16692e-05,0.619414,0.619349,0.619433,0.619503
0.55,0.00253743,0.00324229,-7.68699e-06,-0.00320425,0.00250777,8.06457e-06,0.0139096,0.0177735,-3.55964e-05,-0.0102573,0.00803006,5.23462e-05,0.619432,0.619491,0.619417,0.619364
0.56,0.002679,0.00342319,-8.04738e-06,-0.00325431,0.00254696,8.3276e-06,0.0144055,0.0184071,-3.6498e-05,-0.00976624,0.00764594,5.288e-05,0.619416,0.619349,0.619435,0.619505
0.57,0.00282557,0.00361047,-8.41656e-06,-0.00330417,0.00258599,8.59359e-06,0.014909,0.0190504,-3.73557e-05,-0.0101765,0.0079675,5.35313e-05,0.619434,0.619494,0.619418,0.619363
0.58,0.00297721,0.00380423,-8.79449e-06,-0.0033538,0.00262486,8.86248e-06,0.0154203,0.0197036,-3.8247e-05,-0.00967738,0.00757719,5.40468e-05,0.619417,0.619349,0.619436,0.619508
0.59,0.003134,0.00400457,-9.1811e-06,-0.00340324,0.00266357,9.13422e-06,0.015939,0.0203665,-3.90935e-05,-0.0100988,0.00790753,5.46712e-05,0.619435,0.619497,0.619419,0.619363
0.6,0.00329601,0.00421159,-9.57636e-06,-0.00345247,0.00270212,9.40875e-06,0.0164654,0.0210391,-3.99754e-05,-0.00959137,0.0075107,5.51639e-05,0.619418,0.619349,0.619438,0.619511
0.61,0.00346333,0.00442538,-9.98018e-06,-0.0035015,0.00274052,9.68601e-06,0.0169993,0.0217212,-4.08072e-05,-0.0100233,0.00784939,5.57665e-05,0.619437,0.6195,0.61942,0.619362
0.62,0.00363602,0.00464605,-1.03925e-05,-0.00355033,0.00277876,9.96594e-06,0.0175408,0.0224131,-4.1676e-05,-0.00950733,0.00744588,5.62395e-05,0.619419,0.619349,0.619439,0.619513
0.63,0.00381417,0.00487368,-1.08133e-05,-0.00359897,0.00281686,1.02485e-05,0.0180897,0.0231144,-4.24946e-05,-0.0099495,0.0077927,5.6815e-05,0.619439,0.619503,0.619422,0.619362
0.64,0.00399784,0.00510837,-1.12424e-05,-0.00364741,0.0028548,1.05336e-05,0.0186461,0.0238253,-4.33496e-05,-0.00942474,0.00738237,5.72689e-05,0.619421,0.619349,0.619441,0.619516
0.65,0.00418712,0.00535022,-1.16798e-05,-0.00369567,0.00289259,1.08212e-05,0.0192099,0.0245457,-4.41522e-05,-0.00987667,0.00773695,5.78206e-05,0.61944,0.619506,0.619423,0.619362
0.66,0.00438207,0.00559931,-1.21254e-05,-0.00374372,0.00293024,1.11113e-05,0.0197812,0.0252755,-4.49924e-05,-0.00934301,0.00731968,5.82552e-05,0.619422,0.619349,0.619443,0.619519
0.67,0.00458276,0.00585576,-1.25792e-05,-0.00379158,0.00296774,1.14037e-05,0.0203597,0.0260147,-4.57787e-05,-0.00980429,0.0076818,5.87833e-05,0.619442,0.619509,0.619425,0.619362
0.68,0.00478929,0.00611964,-1.3041e-05,-0.00383925,0.00300509,1.16986e-05,0.0209457,0.0267634,-4.66026e-05,-0.00926157,0.00725751,5.91997e-05,0.619424,0.619349,0.619445,0.619522
0.69,0.0050017,0.00639106,-1.35108e-05,-0.00388673,0.00304231,1.19956e-05,0.0215389,0.0275213,-4.73734e-05,-0.00973198,0.0076269,5.97017e-05,0.619444,0.619512,0.619426,0.619362
0.7,0.00522009,0.0066701,-1.39885e-05,-0.00393401,0.00307936,1.2295e-05,0.0221395,0.0282886,-4.8182e-05,-0.00918008,0.00719549,6.00982e-05,0.619425,0.61935,0.619446,0.619525
0.71,0.00544452,0.00695686,-1.4474e-05,-0.00398111,0.00311628,1.25964e-05,0.0227472,0.029065,-4.89346e-05,-0.00965921,0.00757193,6.05771e-05,0.619446,0.619515,0.619427,0.619362
0.72,0.00567506,0.00725143,-1.49672e-05,-0.00402801,0.00315305,1.29001e-05,0.0233623,0.0298508,-4.97263e-05,-0.0090981,0.00713335,6.09543e-05,0.619426,0.61935,0.619448,0.619528
0.73,0.00591179,0.0075539,-1.5468e-05,-0.00407472,0.00318967,1.32057e-05,0.0239845,0.0306456,-5.04603e-05,-0.00958572,0.00751657,6.14104e-05,0.619448,0.619518,0.619429,0.619362
0.74,0.00615477,0.00786437,-1.59764e-05,-0.00412122,0.00322614,1.35134e-05,0.0246139,0.0314497,-5.12348e-05,-0.00901533,0.0070708,6.17685e-05,0.619428,0.61935,0.61945,0.619531
0.75,0.00640409,0.00818293,-1.64922e-05,-0.00416754,0.00326247,1.3823e-05,0.0252504,0.0322628,-5.19505e-05,-0.00951117,0.00746075,6.22002e-05,0.619449,0.619521,0.619431,0.619363
0.76,0.0066598,0.00850966,-1.70154e-05,-0.00421365,0.00329865,1.41346e-05,0.0258941,0.0330851,-5.27073e-05,-0.00893142,0.0070078,6.25394e-05,0.619429,0.61935,0.619452,0.619534
0.77,0.00692199,0.00884466,-1.75458e-05,-0.00425956,0.00333468,1.44479e-05,0.0265448,0.0339163,-5.34047e-05,-0.00943529,0.00740421,6.29465e-05,0.619451,0.619524,0.619432,0.619363
