t,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,u0,u1,u2,u3
0.078,-9.70928e-07,-1.61822e-06,-2.14278e-09,0.00014334,-8.60035e-05,6.78745e-08,-5.14816e-05,-8.58028e-05,-1.16208e-07,0.00269759,-0.00161855,1.17265e-05,0.61944,0.619578,0.619361,0.619264
0.08,-1.07729e-06,-1.79548e-06,-2.3825e-09,0.000145927,-8.7556e-05,8.01121e-08,-5.48872e-05,-9.14789e-05,-1.23518e-07,0.00247753,-0.00148651,1.27487e-05,0.61944,0.619578,0.619361,0.619264
0.082,-1.19052e-06,-1.9842e-06,-2.63688e-09,0.000148295,-8.89765e-05,9.33823e-08,-5.83512e-05,-9.72522e-05,-1.30866e-07,0.00225745,-0.00135447,1.37917e-05,0.619439,0.619579,0.619361,0.619264
0.084,-1.31073e-06,-2.18455e-06,-2.90598e-09,0.000150442,-9.02649e-05,1.07705e-07,-6.18684e-05,-0.000103114,-1.38237e-07,0.00203727,-0.00122236,1.48543e-05,0.619439,0.619579,0.619361,0.619265
0.086,-1.43802e-06,-2.39671e-06,-3.18975e-09,0.000152369,-9.14212e-05,1.231e-07,-6.54335e-05,-0.000109056,-1.45541e-07,0.00181692,-0.00109015,1.59355e-05,0.619439,0.619579,0.61936,0.619265
0.088,-1.57249e-06,-2.62082e-06,-3.48813e-09,0.000154076,-9.24452e-05,1.39585e-07,-6.90414e-05,-0.000115069,-1.5284e-07,0.00159633,-0.000957795,1.70341e-05,0.619439,0.61958,0.61936,0.619265
0.09,-1.71421e-06,-2.85703e-06,-3.80097e-09,0.000155562,-9.33367e-05,1.57177e-07,-7.26868e-05,-0.000121145,-1.60008e-07,0.00137546,-0.00082527,1.81492e-05,0.619439,0.61958,0.61936,0.619265
0.092,-1.86326e-06,-3.10544e-06,-4.1281e-09,0.000156826,-9.40956e-05,1.75891e-07,-7.63647e-05,-0.000127275,-1.67118e-07,0.00115425,-0.000692546,1.92797e-05,0.619439,0.61958,0.61936,0.619264
0.094,-2.01969e-06,-3.36615e-06,-4.46931e-09,0.00015787,-9.47217e-05,1.95743e-07,-8.00697e-05,-0.00013345,-1.74103e-07,0.000932666,-0.0005596,2.04248e-05,0.619439,0.619581,0.61936,0.619264
0.096,-2.18355e-06,-3.63926e-06,-4.82441e-09,0.000158692,-9.52147e-05,2.16747e-07,-8.37967e-05,-0.000139661,-1.80992e-07,0.000710679,-0.000426408,2.15834e-05,0.619439,0.619581,0.619359,0.619264
0.098,-2.35489e-06,-3.92482e-06,-5.19316e-09,0.000159291,-9.55744e-05,2.38916e-07,-8.75404e-05,-0.000145901,-1.87767e-07,0.000488258,-0.000292955,2.27548e-05,0.619439,0.619582,0.619359,0.619264
0.1,-2.53372e-06,-4.22288e-06,-5.57531e-09,0.000159668,-9.58005e-05,2.62263e-07,-9.12956e-05,-0.00015216,-1.94385e-07,0.00026538,-0.000159228,2.39381e-05,0.619439,0.619582,0.619359,0.619264
0.102,-2.72007e-06,-4.53346e-06,-5.97054e-09,0.000159822,-9.58927e-05,2.86798e-07,-9.50571e-05,-0.000158429,-2.00843e-07,4.20264e-05,-2.52155e-05,2.51325e-05,0.619439,0.619583,0.619359,0.619264
0.104,-2.91395e-06,-4.85659e-06,-6.37851e-09,0.000159752,-9.58508e-05,3.12533e-07,-9.88195e-05,-0.0001647,-2.07123e-07,-0.000181817,0.000109089,2.63372e-05,0.619439,0.619583,0.619359,0.619263
0.106,-3.11535e-06,-5.19226e-06,-6.79883e-09,0.000159458,-9.56744e-05,3.39477e-07,-0.000102578,-0.000170963,-2.132e-07,-0.000406162,0.000243694,2.75516e-05,0.619439,0.619584,0.619358,0.619263
0.108,-3.32425e-06,-5.54044e-06,-7.23111e-09,0.000158939,-9.53632e-05,3.67641e-07,-0.000106326,-0.000177211,-2.19073e-07,-0.000631013,0.000378604,2.8775e-05,0.619439,0.619584,0.619358,0.619263
0.11,-3.54064e-06,-5.90109e-06,-7.67489e-09,0.000158195,-9.4917e-05,3.97032e-07,-0.00011006,-0.000183434,-2.24715e-07,-0.000856371,0.000513818,3.00066e-05,0.619439,0.619584,0.619358,0.619263
0.112,-3.76448e-06,-6.27415e-06,-8.12974e-09,0.000157226,-9.43355e-05,4.27658e-07,-0.000113774,-0.000189623,-2.30124e-07,-0.00108224,0.000649338,3.12458e-05,0.619439,0.619585,0.619358,0.619262
0.114,-3.99572e-06,-6.65955e-06,-8.59515e-09,0.000156031,-9.36182e-05,4.59527e-07,-0.000117462,-0.00019577,-2.3529e-07,-0.00130861,0.00078516,3.24921e-05,0.619439,0.619585,0.619358,0.619262
0.116,-4.23431e-06,-7.05719e-06,-9.0706e-09,0.000154609,-9.2765e-05,4.92645e-07,-0.000121119,-0.000201865,-2.40153e-07,-0.00153548,0.00092128,3.37448e-05,0.619439,0.619586,0.619358,0.619262
0.118,-4.48017e-06,-7.46697e-06,-9.55553e-09,0.000152959,-9.17755e-05,5.27019e-07,-0.00012474,-0.000207901,-2.4477e-07,-0.00176284,0.0010577,3.50035e-05,0.619439,0.619586,0.619357,0.619261
0.12,-4.73324e-06,-7.88875e-06,-1.00494e-08,0.000151083,-9.06495e-05,5.62655e-07,-0.00012832,-0.000213867,-2.49069e-07,-0.00199068,0.0011944,3.62674e-05,0.619439,0.619587,0.619357,0.619261
0.122,-4.99342e-06,-8.32239e-06,-1.05515e-08,0.000148978,-8.93866e-05,5.99557e-07,-0.000131852,-0.000219755,-2.53101e-07,-0.00221899,0.00133138,3.75362e-05,0.619439,0.619587,0.619357,0.619261
0.124,-5.26062e-06,-8.76771e-06,-1.10614e-08,0.000146644,-8.79866e-05,6.37729e-07,-0.000135333,-0.000225556,-2.56753e-07,-0.00244775,0.00146863,3.88094e-05,0.619439,0.619587,0.619357,0.619261
0.126,-5.53471e-06,-9.22454e-06,-1.15782e-08,0.000144082,-8.64492e-05,6.77177e-07,-0.000138756,-0.00023126,-2.60075e-07,-0.00267694,0.00160615,4.00864e-05,0.619439,0.619588,0.619357,0.61926
0.128,-5.8156e-06,-9.69268e-06,-1.21014e-08,0.00014129,-8.47742e-05,7.17904e-07,-0.000142116,-0.00023686,-2.63035e-07,-0.00290655,0.00174391,4.13669e-05,0.619439,0.619588,0.619357,0.61926
0.13,-6.10313e-06,-1.01719e-05,-1.26301e-08,0.000138269,-8.29613e-05,7.59912e-07,-0.000145407,-0.000242346,-2.65653e-07,-0.00313655,0.00188191,4.26503e-05,0.619439,0.619588,0.619357,0.61926
0.132,-6.39718e-06,-1.0662e-05,-1.31636e-08,0.000135017,-8.10103e-05,8.03206e-07,-0.000148625,-0.000247708,-2.67907e-07,-0.00336692,0.00202013,4.39364e-05,0.619439,0.619589,0.619357,0.61926
0.134,-6.69758e-06,-1.11627e-05,-1.37013e-08,0.000131535,-7.89209e-05,8.47786e-07,-0.000151763,-0.000252939,-2.69768e-07,-0.00359764,0.00215857,4.52245e-05,0.619439,0.619589,0.619357,0.619259
0.136,-7.00417e-06,-1.16736e-05,-1.42424e-08,0.000127822,-7.66931e-05,8.93656e-07,-0.000154817,-0.000258028,-2.71297e-07,-0.0038287,0.00229719,4.65145e-05,0.619439,0.619589,0.619357,0.619259
0.138,-7.31678e-06,-1.21947e-05,-1.47861e-08,0.000123877,-7.43265e-05,9.40816e-07,-0.00015778,-0.000262967,-2.72412e-07,-0.00406005,0.002436,4.78059e-05,0.619439,0.619589,0.619357,0.619259
0.14,-7.63523e-06,-1.27254e-05,-1.53316e-08,0.000119701,-7.1821e-05,9.89268e-07,-0.000160648,-0.000267747,-2.73102e-07,-0.00429167,0.00257498,4.90985e-05,0.619439,0.61959,0.619356,0.619259
0.142,-7.95931e-06,-1.32655e-05,-1.5878e-08,0.000115294,-6.91765e-05,1.03901e-06,-0.000163415,-0.000272358,-2.73297e-07,-0.00452355,0.0027141,5.03921e-05,0.619439,0.61959,0.619356,0.619259
0.144,-8.28882e-06,-1.38147e-05,-1.64245e-08,0.000110654,-6.63928e-05,1.09005e-06,-0.000166075,-0.000276792,-2.73154e-07,-0.00475564,0.00285336,5.1686e-05,0.619439,0.61959,0.619356,0.619259
0.146,-8.62353e-06,-1.43726e-05,-1.69702e-08,0.000105782,-6.34697e-05,1.14239e-06,-0.000168623,-0.00028104,-2.72559e-07,-0.00498793,0.00299273,5.29802e-05,0.619439,0.61959,0.619356,0.619258
0.148,-8.96323e-06,-1.49388e-05,-1.75143e-08,0.000100678,-6.04073e-05,1.19601e-06,-0.000171054,-0.000285091,-2.71474e-07,-0.00522038,0.00313219,5.42743e-05,0.619439,0.61959,0.619356,0.619258
0.15,-9.30767e-06,-1.55128e-05,-1.80558e-08,9.53415e-05,-5.72053e-05,1.25093e-06,-0.000173362,-0.000288938,-2.70072e-07,-0.00545295,0.00327174,5.55677e-05,0.619439,0.61959,0.619356,0.619258
0.152,-9.65659e-06,-1.60944e-05,-1.8594e-08,8.97722e-05,-5.38638e-05,1.30715e-06,-0.000175542,-0.00029257,-2.68106e-07,-0.00568563,0.00341135,5.68607e-05,0.619439,0.619591,0.619356,0.619258
0.154,-1.00097e-05,-1.66829e-05,-1.91279e-08,8.39701e-05,-5.03826e-05,1.36465e-06,-0.000177588,-0.00029598,-2.6578e-07,-0.00591839,0.003551,5.81527e-05,0.619439,0.619591,0.619356,0.619258
0.156,-1.03669e-05,-1.72781e-05,-1.96566e-08,7.79353e-05,-4.67618e-05,1.42345e-06,-0.000179494,-0.000299157,-2.62899e-07,-0.00615119,0.00369068,5.94438e-05,0.619439,0.619591,0.619356,0.619258
0.158,-1.07276e-05,-1.78794e-05,-2.01791e-08,7.16677e-05,-4.30013e-05,1.48354e-06,-0.000181256,-0.000302093,-2.59642e-07,-0.00638399,0.00383036,6.07331e-05,0.61944,0.619591,0.619356,0.619258
0.16,-1.10918e-05,-1.84863e-05,-2.06947e-08,6.51674e-05,-3.91011e-05,1.54492e-06,-0.000182867,-0.000304779,-2.55956e-07,-0.00661678,0.00397003,6.2021e-05,0.61944,0.619591,0.619356,0.619258
0.162,-1.1459e-05,-1.90984e-05,-2.12024e-08,5.84342e-05,-3.50613e-05,1.60758e-06,-0.000184323,-0.000307205,-2.51691e-07,-0.00684951,0.00410967,6.33068e-05,0.61944,0.619591,0.619356,0.619258
0.164,-1.1829e-05,-1.9715e-05,-2.1701e-08,5.14684e-05,-3.08818e-05,1.67153e-06,-0.000185617,-0.000309362,-2.46926e-07,-0.00708215,0.00424925,6.45911e-05,0.61944,0.61959,0.619357,0.619258
0.166,-1.22013e-05,-2.03356e-05,-2.21898e-08,4.42699e-05,-2.65628e-05,1.73676e-06,-0.000186744,-0.000311241,-2.41839e-07,-0.00731468,0.00438877,6.58726e-05,0.61944,0.61959,0.619357,0.619258
0.168,-1.25758e-05,-2.09597e-05,-2.2668e-08,3.68391e-05,-2.21044e-05,1.80328e-06,-0.0001877,-0.000312833,-2.36417e-07,-0.00754707,0.0045282,6.71515e-05,0.61944,0.61959,0.619357,0.619258
0.17,-1.2952e-05,-2.15868e-05,-2.31346e-08,2.91759e-05,-1.75065e-05,1.87107e-06,-0.000188477,-0.000314129,-2.30151e-07,-0.00777927,0.00466751,6.84291e-05,0.61944,0.61959,0.619357,0.619259
0.172,-1.33296e-05,-2.22161e-05,-2.35883e-08,2.12806e-05,-1.27694e-05,1.94013e-06,-0.000189072,-0.00031512,-2.23516e-07,-0.00801125,0.00480671,6.97034e-05,0.61944,0.61959,0.619357,0.619259
0.174,-1.37082e-05,-2.2847e-05,-2.40282e-08,1.31535e-05,-7.89323e-06,2.01047e-06,-0.000189478,-0.000315796,-2.1639e-07,-0.008243,0.00494575,7.09748e-05,0.61944,0.61959,0.619357,0.619259
0.176,-1.40874e-05,-2.3479e-05,-2.44534e-08,4.79473e-06,-2.87806e-06,2.08208e-06,-0.000189689,-0.000316149,-2.0881e-07,-0.00847447,0.00508463,7.22431e-05,0.61944,0.61959,0.619357,0.619259
0.178,-1.44668e-05,-2.41114e-05,-2.48629e-08,-3.79534e-06,2.2759e-06,2.15496e-06,-0.000189702,-0.000316169,-2.00666e-07,-0.00870563,0.00522333,7.35084e-05,0.61944,0.619589,0.619357,0.619259
0.18,-1.48461e-05,-2.47435e-05,-2.52556e-08,-1.26164e-05,7.56845e-06,2.22909e-06,-0.000189509,-0.000315848,-1.92085e-07,-0.00893645,0.00536181,7.47705e-05,0.61944,0.619589,0.619357,0.619259
0.182,-1.52247e-05,-2.53746e-05,-2.56308e-08,-2.16681e-05,1.29994e-05,2.30449e-06,-0.000189106,-0.000315176,-1.83116e-07,-0.00916689,0.00550008,7.60289e-05,0.61944,0.619589,0.619357,0.61926
0.184,-1.56023e-05,-2.60039e-05,-2.59876e-08,-3.095e-05,1.85684e-05,2.38115e-06,-0.000188487,-0.000314144,-1.73644e-07,-0.00939694,0.0056381,7.72838e-05,0.61944,0.619588,0.619357,0.61926
0.186,-1.59785e-05,-2.66309e-05,-2.63251e-08,-4.04618e-05,2.42754e-05,2.45906e-06,-0.000187647,-0.000312744,-1.63923e-07,-0.00962656,0.00577587,7.8535e-05,0.61944,0.619588,0.619358,0.61926
0.188,-1.63528e-05,-2.72547e-05,-2.66424e-08,-5.02029e-05,3.012e-05,2.53822e-06,-0.00018658,-0.000310966,-1.53355e-07,-0.00985571,0.00591336,7.97828e-05,0.61944,0.619588,0.619358,0.619261
0.19,-1.67247e-05,-2.78745e-05,-2.69383e-08,-6.0173e-05,3.61019e-05,2.61862e-06,-0.000185281,-0.000308801,-1.42583e-07,-0.0100844,0.00605056,8.10265e-05,0.619439,0.619587,0.619358,0.619261
0.192,-1.70937e-05,-2.84896e-05,-2.72121e-08,-7.03714e-05,4.22209e-05,2.70027e-06,-0.000183745,-0.000306241,-1.31219e-07,-0.0103125,0.00618744,8.22663e-05,0.619439,0.619587,0.619358,0.619261
0.194,-1.74595e-05,-2.90992e-05,-2.74632e-08,-8.07977e-05,4.84766e-05,2.78315e-06,-0.000181966,-0.000303275,-1.19847e-07,-0.0105401,0.00632399,8.35011e-05,0.619439,0.619587,0.619358,0.619262
0.196,-1.78214e-05,-2.97024e-05,-2.76909e-08,-9.14513e-05,5.48687e-05,2.86727e-06,-0.000179939,-0.000299897,-1.07923e-07,-0.0107671,0.00646019,8.47321e-05,0.619439,0.619586,0.619358,0.619262
0.198,-1.81791e-05,-3.02985e-05,-2.78945e-08,-0.000102332,6.13968e-05,2.95262e-06,-0.000177658,-0.000296095,-9.56387e-08,-0.0109935,0.00659602,8.59588e-05,0.619439,0.619586,0.619358,0.619262
0.2,-1.85319e-05,-3.08865e-05,-2.80729e-08,-0.000113438,6.80605e-05,3.03919e-06,-0.000175119,-0.000291863,-8.28451e-08,-0.0112192,0.00673147,8.71816e-05,0.619439,0.619585,0.619359,0.619263
0.202,-1.88794e-05,-3.14656e-05,-2.82255e-08,-0.00012477,7.48595e-05,3.12698e-06,-0.000172315,-0.00028719,-6.9758e-08,-0.0114443,0.00686652,8.83993e-05,0.619439,0.619585,0.619359,0.619263
0.204,-1.9221e-05,-3.2035e-05,-2.83513e-08,-0.000136326,8.17933e-05,3.21598e-06,-0.000169242,-0.000282068,-5.60136e-08,-0.0116687,0.00700114,8.96137e-05,0.619439,0.619584,0.619359,0.619264
0.206,-1.95562e-05,-3.25936e-05,-2.84495e-08,-0.000148107,8.88615e-05,3.3062e-06,-0.000165894,-0.000276488,-4.22485e-08,-0.0118924,0.00713532,9.08226e-05,0.619439,0.619584,0.619359,0.619264
0.208,-1.98844e-05,-3.31406e-05,-2.85198e-08,-0.000160111,9.60636e-05,3.39763e-06,-0.000162266,-0.000270441,-2.80571e-08,-0.0121153,0.00726906,9.20267e-05,0.619439,0.619583,0.619359,0.619265
0.21,-2.0205e-05,-3.36751e-05,-2.85613e-08,-0.000172337,0.000103399,3.49025e-06,-0.000158353,-0.00026392,-1.35568e-08,-0.0123374,0.00740233,9.32261e-05,0.619439,0.619582,0.61936,0.619265
0.212,-2.05176e-05,-3.4196e-05,-2.85739e-08,-0.000184785,0.000110868,3.58408e-06,-0.00015415,-0.000256913,9.85395e-10,-0.0125588,0.00753512,9.44204e-05,0.619439,0.619582,0.61936,0.619266
0.214,-2.08214e-05,-3.47024e-05,-2.85568e-08,-0.000197454,0.000118469,3.67909e-06,-0.000149651,-0.000249415,1.60813e-08,-0.0127793,0.00766742,9.56102e-05,0.619439,0.619581,0.61936,0.619266
0.216,-2.1116e-05,-3.51933e-05,-2.8509e-08,-0.000210343,0.000126203,3.77529e-06,-0.000144851,-0.000241414,3.16416e-08,-0.0129989,0.00779918,9.67953e-05,0.619439,0.619581,0.61936,0.619267
0.218,-2.14006e-05,-3.56677e-05,-2.84302e-08,-0.000223452,0.000134067,3.87268e-06,-0.000139745,-0.000232904,4.70955e-08,-0.0132176,0.00793043,9.79753e-05,0.619439,0.61958,0.61936,0.619268
0.22,-2.16748e-05,-3.61246e-05,-2.83202e-08,-0.000236778,0.000142063,3.97124e-06,-0.000134327,-0.000223875,6.28993e-08,-0.0134355,0.00806113,9.91503e-05,0.619439,0.619579,0.619361,0.619268
0.222,-2.19377e-05,-3.65629e-05,-2.81783e-08,-0.000250322,0.000150189,4.07098e-06,-0.000128594,-0.000214319,7.88701e-08,-0.0136524,0.00819127,0.00010032,0.619438,0.619579,0.619361,0.619269
0.224,-2.21889e-05,-3.69815e-05,-2.80041e-08,-0.000264082,0.000158445,4.17188e-06,-0.000122539,-0.000204227,9.52798e-08,-0.0138683,0.00832084,0.000101484,0.619438,0.619578,0.619361,0.619269
0.226,-2.24277e-05,-3.73794e-05,-2.7797e-08,-0.000278058,0.000166831,4.27394e-06,-0.000116158,-0.000193591,1.11747e-07,-0.0140833,0.00844982,0.000102644,0.619438,0.619577,0.619361,0.61927
0.228,-2.26533e-05,-3.77555e-05,-2.75562e-08,-0.000292249,0.000175345,4.37717e-06,-0.000109444,-0.000182402,1.28966e-07,-0.0142973,0.0085782,0.0001038,0.619438,0.619576,0.619362,0.619271
