t,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,u0,u1,u2,u3
0.028,-1.01214e-10,-1.68689e-10,-2.06364e-13,1.22463e-07,-7.34777e-08,-1.88172e-13,-1.39201e-08,-2.32e-08,-3.17039e-11,1.80376e-05,-1.08226e-05,-2.38457e-11,0.619411,0.61941,0.619411,0.619412
0.03,-1.32082e-10,-2.20135e-10,-2.75087e-13,1.41197e-07,-8.47185e-08,-2.11165e-13,-1.70211e-08,-2.83684e-08,-3.70186e-11,1.94318e-05,-1.16591e-05,-2.21398e-11,0.619411,0.61941,0.619411,0.619412
0.032,-1.69603e-10,-2.82671e-10,-3.53953e-13,1.61246e-07,-9.67478e-08,-2.32393e-13,-2.05791e-08,-3.42983e-08,-4.18472e-11,2.0666e-05,-1.23996e-05,-2.03156e-11,0.619411,0.61941,0.619411,0.619412
0.034,-2.14722e-10,-3.57868e-10,-4.41599e-13,1.82457e-07,-1.09475e-07,-2.5163e-13,-2.4623e-08,-4.10382e-08,-4.57997e-11,2.17564e-05,-1.30538e-05,-1.81597e-11,0.619411,0.61941,0.619411,0.619412
0.036,-2.68436e-10,-4.47392e-10,-5.36751e-13,2.04694e-07,-1.22816e-07,-2.68614e-13,-2.91787e-08,-4.8631e-08,-4.93524e-11,2.27166e-05,-1.36299e-05,-1.58081e-11,0.619411,0.61941,0.619411,0.619412
0.038,-3.31793e-10,-5.52986e-10,-6.3885e-13,2.27831e-07,-1.36699e-07,-2.83694e-13,-3.42687e-08,-5.71144e-08,-5.27467e-11,2.35583e-05,-1.41349e-05,-1.4352e-11,0.619411,0.61941,0.619411,0.619412
0.04,-4.05881e-10,-6.76466e-10,-7.46995e-13,2.51756e-07,-1.51054e-07,-2.96772e-13,-3.9913e-08,-6.65215e-08,-5.53978e-11,2.42914e-05,-1.45748e-05,-1.18026e-11,0.619411,0.619411,0.619411,0.619412
0.042,-4.91829e-10,-8.19713e-10,-8.88822e-13,2.77179e-07,-1.66308e-07,-3.25251e-13,-4.61352e-08,-7.68918e-08,-8.64291e-11,2.65554e-05,-1.59332e-05,-4.51565e-11,0.619411,0.619409,0.619411,0.619413
0.044,-5.90839e-10,-9.84728e-10,-1.08955e-12,3.04955e-07,-1.82973e-07,-3.68102e-13,-5.29833e-08,-8.83053e-08,-1.14298e-10,2.89958e-05,-1.73974e-05,-4.05456e-11,0.619411,0.619409,0.619411,0.619413
0.046,-7.04217e-10,-1.17369e-09,-1.34355e-12,3.35074e-07,-2.01044e-07,-4.07441e-13,-6.05133e-08,-1.00855e-07,-1.39706e-10,3.12423e-05,-1.87453e-05,-3.81325e-11,0.619411,0.619409,0.619411,0.619413
0.048,-8.33382e-10,-1.38897e-09,-1.64548e-12,3.67317e-07,-2.2039e-07,-4.43399e-13,-6.87779e-08,-1.1463e-07,-1.62222e-10,3.32435e-05,-1.99461e-05,-3.37839e-11,0.619411,0.61941,0.619411,0.619412
0.05,-9.7985e-10,-1.63308e-09,-1.99106e-12,4.01444e-07,-2.40866e-07,-4.75512e-13,-7.78243e-08,-1.29707e-07,-1.83359e-10,3.50102e-05,-2.10061e-05,-3.04422e-11,0.619411,0.61941,0.619411,0.619412
0.052,-1.14523e-09,-1.90871e-09,-2.37764e-12,4.3723e-07,-2.62338e-07,-5.04484e-13,-8.76941e-08,-1.46157e-07,-2.03222e-10,3.65625e-05,-2.19375e-05,-2.75003e-11,0.619411,0.61941,0.619411,0.619412
0.054,-1.3312e-09,-2.21866e-09,-2.80263e-12,4.74471e-07,-2.84682e-07,-5.30275e-13,-9.8424e-08,-1.6404e-07,-2.21772e-10,3.79197e-05,-2.27518e-05,-2.40831e-11,0.619411,0.61941,0.619411,0.619412
0.056,-1.53952e-09,-2.56586e-09,-3.26329e-12,5.12981e-07,-3.07788e-07,-5.52693e-13,-1.10046e-07,-1.8341e-07,-2.38886e-10,3.90987e-05,-2.34591e-05,-2.07529e-11,0.619411,0.61941,0.619411,0.619412
0.058,-1.772e-09,-2.95332e-09,-3.75647e-12,5.52587e-07,-3.31552e-07,-5.71311e-13,-1.22588e-07,-2.04313e-07,-2.54289e-10,4.01139e-05,-2.40683e-05,-1.64827e-11,0.619411,0.61941,0.619411,0.619412
0.06,-2.0305e-09,-3.38416e-09,-4.27994e-12,5.93133e-07,-3.55879e-07,-5.85992e-13,-1.36073e-07,-2.26789e-07,-2.69187e-10,4.09782e-05,-2.45869e-05,-1.28783e-11,0.619411,0.61941,0.619411,0.619412
0.062,-2.31694e-09,-3.86156e-09,-4.90114e-12,6.35504e-07,-3.81302e-07,-6.19408e-13,-1.50531e-07,-2.50886e-07,-3.52006e-10,4.37643e-05,-2.62585e-05,-5.39551e-11,0.619411,0.619409,0.619412,0.619413
0.064,-2.63331e-09,-4.38885e-09,-5.6809e-12,6.80774e-07,-4.08463e-07,-6.69676e-13,-1.66021e-07,-2.76701e-07,-4.27763e-10,4.67746e-05,-2.80647e-05,-4.65806e-11,0.619411,0.619409,0.619412,0.619413
0.066,-2.98175e-09,-4.96959e-09,-6.60652e-12,7.28935e-07,-4.3736e-07,-7.14238e-13,-1.8261e-07,-3.04351e-07,-4.97851e-10,4.95472e-05,-2.97282e-05,-4.25429e-11,0.619411,0.619409,0.619412,0.619413
0.068,-3.36453e-09,-5.60755e-09,-7.66779e-12,7.79714e-07,-4.67828e-07,-7.53329e-13,-2.00365e-07,-3.33942e-07,-5.63419e-10,5.20123e-05,-3.12073e-05,-3.56403e-11,0.619411,0.619409,0.619411,0.619413
0.07,-3.78403e-09,-6.30672e-09,-8.8547e-12,8.3281e-07,-4.99685e-07,-7.86145e-13,-2.19344e-07,-3.65573e-07,-6.23492e-10,5.41789e-05,-3.25072e-05,-2.99904e-11,0.619411,0.61941,0.619411,0.619413
0.072,-4.24276e-09,-7.07126e-09,-1.01582e-11,8.87934e-07,-5.32759e-07,-8.14273e-13,-2.39597e-07,-3.99328e-07,-6.8002e-10,5.6069e-05,-3.36413e-05,-2.62671e-11,0.619411,0.61941,0.619411,0.619412
0.074,-4.7433e-09,-7.90549e-09,-1.15702e-11,9.44821e-07,-5.66891e-07,-8.37615e-13,-2.61168e-07,-4.35281e-07,-7.31963e-10,5.77047e-05,-3.46227e-05,-2.04166e-11,0.619411,0.61941,0.619411,0.619412
0.076,-5.28833e-09,-8.81389e-09,-1.30834e-11,1.00323e-06,-6.01934e-07,-8.55076e-13,-2.84098e-07,-4.73497e-07,-7.81222e-10,5.91061e-05,-3.54635e-05,-1.45051e-11,0.619411,0.61941,0.619411,0.619412
0.078,-5.88062e-09,-9.80103e-09,-1.46914e-11,1.06292e-06,-6.37753e-07,-8.66338e-13,-3.08418e-07,-5.14031e-07,-8.26852e-10,6.0291e-05,-3.61745e-05,-8.0189e-12,0.619411,0.61941,0.619411,0.619412
0.08,-6.52295e-09,-1.08716e-08,-1.63903e-11,1.12371e-06,-6.74223e-07,-8.71191e-13,-3.34157e-07,-5.5693e-07,-8.7205e-10,6.12753e-05,-3.67651e-05,-1.68645e-12,0.619411,0.61941,0.619411,0.619412
0.082,-7.21821e-09,-1.20304e-08,-1.83123e-11,1.18664e-06,-7.11984e-07,-8.96275e-13,-3.61348e-07,-6.02248e-07,-1.04994e-09,6.45946e-05,-3.87567e-05,-4.84819e-11,0.61941,0.619409,0.619412,0.619413
0.084,-7.96936e-09,-1.32823e-08,-2.05798e-11,1.25303e-06,-7.51817e-07,-9.42115e-13,-3.90061e-07,-6.50103e-07,-1.21751e-09,6.8183e-05,-4.09097e-05,-4.31991e-11,0.61941,0.619408,0.619412,0.619414
0.086,-8.77953e-09,-1.46326e-08,-2.31714e-11,1.32287e-06,-7.93718e-07,-9.83282e-13,-4.20378e-07,-7.00631e-07,-1.37414e-09,7.14874e-05,-4.28923e-05,-3.9135e-11,0.61941,0.619409,0.619412,0.619413
0.088,-9.65199e-09,-1.60867e-08,-2.60656e-11,1.39582e-06,-8.3749e-07,-1.01801e-12,-4.52377e-07,-7.53962e-07,-1.52005e-09,7.44183e-05,-4.46508e-05,-3.03183e-11,0.619411,0.619409,0.619412,0.619413
0.09,-1.05902e-08,-1.76503e-08,-2.92433e-11,1.47152e-06,-8.82909e-07,-1.04352e-12,-4.86126e-07,-8.10211e-07,-1.65759e-09,7.69815e-05,-4.61887e-05,-2.0705e-11,0.619411,0.619409,0.619412,0.619413
0.092,-1.15977e-08,-1.93295e-08,-3.26879e-11,1.54961e-06,-9.29764e-07,-1.06075e-12,-5.21686e-07,-8.69478e-07,-1.78706e-09,7.92003e-05,-4.752e-05,-1.37573e-11,0.619411,0.619409,0.619411,0.619413
0.094,-1.26782e-08,-2.11303e-08,-3.63852e-11,1.62976e-06,-9.77853e-07,-1.0715e-12,-5.5911e-07,-9.31851e-07,-1.91025e-09,8.10993e-05,-4.86595e-05,-7.73401e-12,0.619411,0.61941,0.619411,0.619412
0.096,-1.38354e-08,-2.30591e-08,-4.0323e-11,1.71166e-06,-1.02699e-06,-1.07595e-12,-5.98442e-07,-9.97405e-07,-2.0275e-09,8.27017e-05,-4.96209e-05,-1.16663e-12,0.619411,0.61941,0.619411,0.619412
0.098,-1.50733e-08,-2.51221e-08,-4.44909e-11,1.79503e-06,-1.07701e-06,-1.07347e-12,-6.3972e-07,-1.0662e-06,-2.14038e-09,8.40286e-05,-5.0417e-05,6.12459e-12,0.619411,0.61941,0.619411,0.619412
0.1,-1.63956e-08,-2.73261e-08,-4.88788e-11,1.87959e-06,-1.12775e-06,-1.06313e-12,-6.82975e-07,-1.13829e-06,-2.24757e-09,8.50995e-05,-5.10595e-05,1.45606e-11,0.619411,0.61941,0.619411,0.619412
0.102,-1.78065e-08,-2.96775e-08,-5.3713e-11,1.96661e-06,-1.17996e-06,-1.07254e-12,-7.28245e-07,-1.21374e-06,-2.58657e-09,8.89381e-05,-5.33626e-05,-3.33841e-11,0.61941,0.619408,0.619412,0.619414
0.104,-1.931e-08,-3.21834e-08,-5.92088e-11,2.05762e-06,-1.23457e-06,-1.10144e-12,-7.7561e-07,-1.29269e-06,-2.9093e-09,9.30883e-05,-5.58527e-05,-2.44148e-11,0.61941,0.619408,0.619412,0.619414
0.106,-2.09104e-08,-3.48507e-08,-6.53299e-11,2.15262e-06,-1.29157e-06,-1.12097e-12,-8.25165e-07,-1.37528e-06,-3.21184e-09,9.69068e-05,-5.81438e-05,-1.46598e-11,0.61941,0.619408,0.619412,0.619414
0.108,-2.26122e-08,-3.7687e-08,-7.20421e-11,2.25121e-06,-1.35072e-06,-1.13003e-12,-8.77e-07,-1.46167e-06,-3.5003e-09,0.000100283,-6.01696e-05,-3.4461e-12,0.61941,0.619409,0.619412,0.619413
0.11,-2.442e-08,-4.07e-08,-7.93156e-11,2.35297e-06,-1.41177e-06,-1.12941e-12,-9.31195e-07,-1.55199e-06,-3.77319e-09,0.000103219,-6.1931e-05,4.6821e-12,0.619411,0.619409,0.619412,0.619413
0.112,-2.63386e-08,-4.38977e-08,-8.71246e-11,2.45744e-06,-1.47446e-06,-1.12028e-12,-9.87818e-07,-1.64637e-06,-4.0358e-09,0.000105738,-6.34424e-05,1.3573e-11,0.619411,0.619409,0.619411,0.619413
0.114,-2.83729e-08,-4.72882e-08,-9.5447e-11,2.56425e-06,-1.53854e-06,-1.10233e-12,-1.04693e-06,-1.74489e-06,-4.28663e-09,0.000107867,-6.47196e-05,2.23348e-11,0.619411,0.61941,0.619411,0.619413
0.116,-3.0528e-08,-5.088e-08,-1.04261e-10,2.67299e-06,-1.60379e-06,-1.07504e-12,-1.10858e-06,-1.84763e-06,-4.52709e-09,0.000109631,-6.57785e-05,3.22383e-11,0.619411,0.61941,0.619411,0.619412
0.118,-3.28089e-08,-5.46816e-08,-1.13548e-10,2.78334e-06,-1.67e-06,-1.03973e-12,-1.17281e-06,-1.95468e-06,-4.75989e-09,0.000111056,-6.66337e-05,3.83816e-11,0.619411,0.61941,0.619411,0.619412
0.12,-3.52209e-08,-5.87017e-08,-1.2329e-10,2.89495e-06,-1.73696e-06,-9.96464e-13,-1.23965e-06,-2.06609e-06,-4.98208e-09,0.000112165,-6.72988e-05,4.81494e-11,0.619411,0.61941,0.619411,0.619412
0.122,-3.77693e-08,-6.29489e-08,-1.33844e-10,3.00928e-06,-1.80556e-06,-9.7092e-13,-1.30915e-06,-2.18191e-06,-5.5719e-09,0.00011649,-6.98934e-05,2.9391e-12,0.61941,0.619408,0.619412,0.619414
0.124,-4.04594e-08,-6.74324e-08,-1.45558e-10,3.1281e-06,-1.87686e-06,-9.63213e-13,-1.38138e-06,-2.30231e-06,-6.14224e-09,0.000121166,-7.26992e-05,1.24734e-11,0.61941,0.619408,0.619412,0.619414
0.126,-4.32967e-08,-7.21614e-08,-1.58386e-10,3.25142e-06,-1.95084e-06,-9.47482e-13,-1.45648e-06,-2.42747e-06,-6.68633e-09,0.000125462,-7.52772e-05,1.89901e-11,0.61941,0.619408,0.619412,0.619414
0.128,-4.62872e-08,-7.71455e-08,-1.72279e-10,3.37877e-06,-2.02726e-06,-9.26197e-13,-1.53452e-06,-2.55754e-06,-7.20644e-09,0.000129247,-7.75478e-05,2.35788e-11,0.61941,0.619408,0.619412,0.619414
0.13,-4.94368e-08,-8.23949e-08,-1.87188e-10,3.50965e-06,-2.10579e-06,-8.95436e-13,-1.6156e-06,-2.69268e-06,-7.70229e-09,0.000132515,-7.95087e-05,3.7942e-11,0.61941,0.619409,0.619412,0.619413
0.132,-5.27517e-08,-8.79197e-08,-2.03071e-10,3.64356e-06,-2.18613e-06,-8.50582e-13,-1.6998e-06,-2.83302e-06,-8.18048e-09,0.000135291,-8.11739e-05,5.17666e-11,0.619411,0.619409,0.619412,0.619413
0.134,-5.62382e-08,-9.37305e-08,-2.19894e-10,3.78e-06,-2.26799e-06,-7.92156e-13,-1.78719e-06,-2.97866e-06,-8.64263e-09,0.000137602,-8.25607e-05,6.50832e-11,0.619411,0.619409,0.619411,0.619413
0.136,-5.99026e-08,-9.98379e-08,-2.37624e-10,3.91854e-06,-2.35112e-06,-7.21086e-13,-1.87781e-06,-3.1297e-06,-9.08738e-09,0.000139477,-8.36861e-05,7.70554e-11,0.619411,0.61941,0.619411,0.619412
0.138,-6.37516e-08,-1.06253e-07,-2.56232e-10,4.05875e-06,-2.43524e-06,-6.40702e-13,-1.97172e-06,-3.28621e-06,-9.52057e-09,0.000140946,-8.4567e-05,8.3713e-11,0.619411,0.61941,0.619411,0.619412
0.14,-6.77917e-08,-1.12986e-07,-2.7569e-10,4.20024e-06,-2.52014e-06,-5.52512e-13,-2.06894e-06,-3.44824e-06,-9.93805e-09,0.000142032,-8.5219e-05,9.26657e-11,0.619411,0.61941,0.619411,0.619412
0.142,-7.20296e-08,-1.2005e-07,-2.96535e-10,4.34466e-06,-2.60678e-06,-4.78952e-13,-2.16952e-06,-3.61588e-06,-1.09065e-08,0.000146792,-8.80751e-05,5.44551e-11,0.61941,0.619408,0.619412,0.619414
0.144,-7.64721e-08,-1.27454e-07,-3.1929e-10,4.49402e-06,-2.6964e-06,-4.17098e-13,-2.27356e-06,-3.78928e-06,-1.18483e-08,0.000151942,-9.1165e-05,6.92514e-11,0.61941,0.619407,0.619412,0.619415
0.146,-8.11262e-08,-1.35211e-07,-3.43891e-10,4.64833e-06,-2.78899e-06,-3.4446e-13,-2.38117e-06,-3.96864e-06,-1.27533e-08,0.000156665,-9.39988e-05,7.60262e-11,0.61941,0.619408,0.619412,0.619414
0.148,-8.59993e-08,-1.43332e-07,-3.70268e-10,4.80706e-06,-2.88423e-06,-2.62624e-13,-2.49247e-06,-4.15414e-06,-1.36239e-08,0.000160806,-9.6483e-05,8.76453e-11,0.61941,0.619408,0.619412,0.619414
0.15,-9.10987e-08,-1.51831e-07,-3.98355e-10,4.96964e-06,-2.98177e-06,-1.67825e-13,-2.60756e-06,-4.34594e-06,-1.44629e-08,0.000164353,-9.86115e-05,1.01953e-10,0.61941,0.619408,0.619412,0.619414
0.152,-9.64321e-08,-1.60721e-07,-4.28093e-10,5.13548e-06,-3.08128e-06,-5.87644e-14,-2.72651e-06,-4.5442e-06,-1.52754e-08,0.00016733,-0.000100398,1.16169e-10,0.61941,0.619409,0.619412,0.619413
0.154,-1.02007e-07,-1.70013e-07,-4.59433e-10,5.30403e-06,-3.18241e-06,6.37714e-14,-2.8494e-06,-4.74901e-06,-1.60646e-08,0.000169765,-0.000101859,1.28903e-10,0.619411,0.619409,0.619411,0.619413
0.156,-1.07832e-07,-1.79721e-07,-4.92325e-10,5.47476e-06,-3.28484e-06,2.01408e-13,-2.97628e-06,-4.96049e-06,-1.68276e-08,0.000171691,-0.000103014,1.46371e-10,0.619411,0.61941,0.619411,0.619412
0.158,-1.13915e-07,-1.89859e-07,-5.26726e-10,5.64717e-06,-3.38829e-06,3.54134e-13,-3.10721e-06,-5.17869e-06,-1.75735e-08,0.000173137,-0.000103882,1.59082e-10,0.619411,0.61941,0.619411,0.619412
0.16,-1.20264e-07,-2.0044e-07,-5.626e-10,5.82081e-06,-3.49247e-06,5.20419e-13,-3.2422e-06,-5.40369e-06,-1.83003e-08,0.000174135,-0.000104481,1.73489e-10,0.619411,0.61941,0.619411,0.619412
0.162,-1.26887e-07,-2.11478e-07,-6.00713e-10,5.99751e-06,-3.59849e-06,6.80091e-13,-3.38132e-06,-5.63555e-06,-1.98122e-08,0.00017926,-0.000107556,1.45856e-10,0.61941,0.619407,0.619412,0.619415
0.164,-1.33792e-07,-2.22987e-07,-6.41821e-10,6.17954e-06,-3.70771e-06,8.33489e-13,-3.52466e-06,-5.87445e-06,-2.12963e-08,0.000184812,-0.000110887,1.6094e-10,0.61941,0.619407,0.619412,0.619415
0.166,-1.40988e-07,-2.34981e-07,-6.85845e-10,6.36689e-06,-3.82012e-06,1.00607e-12,-3.67234e-06,-6.12059e-06,-2.27276e-08,0.000189892,-0.000113935,1.8422e-10,0.61941,0.619407,0.619412,0.619415
0.168,-1.48484e-07,-2.47475e-07,-7.3269e-10,6.559e-06,-3.93539e-06,1.19682e-12,-3.8245e-06,-6.37418e-06,-2.41168e-08,0.000194321,-0.000116592,1.97286e-10,0.61941,0.619408,0.619412,0.619414
0.17,-1.56289e-07,-2.60483e-07,-7.82272e-10,6.7552e-06,-4.05311e-06,1.40057e-12,-3.98122e-06,-6.63539e-06,-2.54655e-08,0.00019808,-0.000118848,2.10207e-10,0.61941,0.619408,0.619412,0.619414
0.172,-1.64412e-07,-2.74021e-07,-8.34513e-10,6.95484e-06,-4.17289e-06,1.61926e-12,-4.14261e-06,-6.90437e-06,-2.67752e-08,0.00020119,-0.000120713,2.27179e-10,0.61941,0.619409,0.619412,0.619413
0.174,-1.72863e-07,-2.88106e-07,-8.89344e-10,7.15727e-06,-4.29435e-06,1.84709e-12,-4.30873e-06,-7.18125e-06,-2.80567e-08,0.00020368,-0.000122207,2.28483e-10,0.619411,0.619409,0.619411,0.619413
0.176,-1.8165e-07,-3.02752e-07,-9.46707e-10,7.3619e-06,-4.41713e-06,2.07604e-12,-4.47965e-06,-7.46611e-06,-2.93058e-08,0.000205584,-0.00012335,2.29413e-10,0.619411,0.61941,0.619411,0.619412
0.178,-1.90785e-07,-3.17975e-07,-1.00654e-09,7.56816e-06,-4.54088e-06,2.30713e-12,-4.6554e-06,-7.75903e-06,-3.05284e-08,0.000206936,-0.000124161,2.3276e-10,0.619411,0.61941,0.619411,0.619412
0.18,-2.00275e-07,-3.33793e-07,-1.06879e-09,7.77551e-06,-4.66529e-06,2.54427e-12,-4.83603e-06,-8.06007e-06,-3.17195e-08,0.000207769,-0.000124661,2.41531e-10,0.619411,0.61941,0.619411,0.619412
0.182,-2.10132e-07,-3.50221e-07,-1.13449e-09,7.98598e-06,-4.79157e-06,2.77585e-12,-5.02156e-06,-8.36929e-06,-3.39854e-08,0.000213159,-0.000127895,2.21618e-10,0.61941,0.619407,0.619412,0.619415
0.184,-2.20365e-07,-3.67276e-07,-1.2047e-09,8.20207e-06,-4.92122e-06,3.00028e-12,-5.21211e-06,-8.68688e-06,-3.62244e-08,0.000219014,-0.000131408,2.27245e-10,0.61941,0.619407,0.619412,0.619415
0.186,-2.30984e-07,-3.84974e-07,-1.27932e-09,8.42375e-06,-5.05423e-06,3.23773e-12,-5.40782e-06,-9.01306e-06,-3.83965e-08,0.000224356,-0.000134613,2.47654e-10,0.61941,0.619407,0.619412,0.619415
0.188,-2.42e-07,-4.03334e-07,-1.35823e-09,8.65042e-06,-5.19023e-06,3.49293e-12,-5.60881e-06,-9.34804e-06,-4.05138e-08,0.000228982,-0.000137389,2.62758e-10,0.61941,0.619408,0.619412,0.619414
0.19,-2.53423e-07,-4.22373e-07,-1.44133e-09,8.88134e-06,-5.32879e-06,3.76103e-12,-5.81518e-06,-9.692e-06,-4.25805e-08,0.000232864,-0.000139718,2.73431e-10,0.61941,0.619408,0.619412,0.619414
0.192,-2.65264e-07,-4.42108e-07,-1.5285e-09,9.11578e-06,-5.46945e-06,4.04836e-12,-6.02704e-06,-1.00451e-05,-4.45935e-08,0.000236019,-0.000141611,3.01245e-10,0.61941,0.619409,0.619412,0.619413
0.194,-2.77535e-07,-4.62559e-07,-1.61966e-09,9.35303e-06,-5.6118e-06,4.35571e-12,-6.24445e-06,-1.04074e-05,-4.65628e-08,0.000238478,-0.000143086,3.13464e-10,0.619411,0.619409,0.619411,0.619413
0.196,-2.90246e-07,-4.83744e-07,-1.71471e-09,9.59241e-06,-5.75543e-06,4.67685e-12,-6.46747e-06,-1.07792e-05,-4.84861e-08,0.000240275,-0.000144165,3.28812e-10,0.619411,0.61941,0.619411,0.619412
0.198,-3.03408e-07,-5.05682e-07,-1.81357e-09,9.83327e-06,-5.89994e-06,5.012e-12,-6.69615e-06,-1.11603e-05,-5.0371e-08,0.000241447,-0.000144868,3.41497e-10,0.619411,0.61941,0.619411,0.619412
0.2,-3.17034e-07,-5.28392e-07,-1.91616e-09,1.0075e-05,-6.04498e-06,5.35938e-12,-6.9305e-06,-1.15509e-05,-5.22197e-08,0.000242032,-0.000145219,3.53262e-10,0.619411,0.619411,0.619411,0.619411
0.202,-3.31134e-07,-5.51892e-07,-2.02388e-09,1.03198e-05,-6.19185e-06,5.70739e-12,-7.17058e-06,-1.1951e-05,-5.55065e-08,0.00024752,-0.000148512,3.42777e-10,0.61941,0.619407,0.619412,0.619415
0.204,-3.4572e-07,-5.76202e-07,-2.13815e-09,1.05703e-05,-6.34216e-06,6.05906e-12,-7.41649e-06,-1.23608e-05,-5.8766e-08,0.000253518,-0.000152111,3.60566e-10,0.61941,0.619407,0.619412,0.619415
0.206,-3.60804e-07,-6.01342e-07,-2.25887e-09,1.08265e-05,-6.49591e-06,6.42907e-12,-7.66836e-06,-1.27806e-05,-6.19489e-08,0.000258973,-0.000155384,3.79447e-10,0.61941,0.619407,0.619412,0.619415
0.208,-3.76398e-07,-6.27331e-07,-2.38588e-09,1.10879e-05,-6.6527e-06,6.81564e-12,-7.92632e-06,-1.32106e-05,-6.50605e-08,0.000263656,-0.000158194,3.93708e-10,0.61941,0.619408,0.619412,0.619414
0.21,-3.92513e-07,-6.54191e-07,-2.51905e-09,1.13535e-05,-6.81205e-06,7.21861e-12,-8.19049e-06,-1.36509e-05,-6.8108e-08,0.000267529,-0.000160517,4.1224e-10,0.61941,0.619408,0.619412,0.619414
0.212,-4.09164e-07,-6.81942e-07,-2.65824e-09,1.16225e-05,-6.97349e-06,7.64269e-12,-8.46096e-06,-1.41016e-05,-7.10874e-08,0.000270605,-0.000162363,4.35922e-10,0.61941,0.619409,0.619412,0.619413
0.214,-4.26362e-07,-7.10605e-07,-2.80334e-09,1.18943e-05,-7.13655e-06,8.08617e-12,-8.7378e-06,-1.4563e-05,-7.40124e-08,0.000272911,-0.000163747,4.51058e-10,0.619411,0.619409,0.619411,0.619413
0.216,-4.44119e-07,-7.40201e-07,-2.95424e-09,1.2168e-05,-7.30077e-06,8.53809e-12,-9.02105e-06,-1.50351e-05,-7.68876e-08,0.000274486,-0.000164691,4.52798e-10,0.619411,0.61941,0.619411,0.619412
