t,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,u0,u1,u2,u3
0.054,-4.66977e-11,-7.78406e-11,1.03037e-14,1.66459e-08,-9.98725e-09,7.43458e-15,-3.45276e-09,-5.75517e-09,5.66234e-13,1.33026e-06,-7.98213e-07,8.66886e-13,0.619411,0.619411,0.619411,0.619411
0.056,-5.40057e-11,-9.00216e-11,1.1487e-14,1.79968e-08,-1.07979e-08,8.34631e-15,-3.86049e-09,-6.43472e-09,6.17027e-13,1.3716e-06,-8.23027e-07,9.56586e-13,0.619411,0.619411,0.619411,0.619411
0.058,-6.21612e-11,-1.03615e-10,1.27739e-14,1.93862e-08,-1.16316e-08,9.34602e-15,-4.30048e-09,-7.16806e-09,6.69895e-13,1.40721e-06,-8.44396e-07,1.04283e-12,0.619411,0.619411,0.619411,0.619411
0.06,-7.12297e-11,-1.18731e-10,1.41687e-14,2.08086e-08,-1.24851e-08,1.0439e-14,-4.77359e-09,-7.95658e-09,7.2487e-13,1.43752e-06,-8.62589e-07,1.14321e-12,0.619411,0.619411,0.619411,0.619411
0.062,-8.12783e-11,-1.35479e-10,1.56114e-14,2.2295e-08,-1.3377e-08,1.15945e-14,-5.28081e-09,-8.80196e-09,7.17815e-13,1.5353e-06,-9.2127e-07,1.16768e-12,0.619411,0.619411,0.619411,0.619411
0.064,-9.23771e-11,-1.53979e-10,1.70564e-14,2.38831e-08,-1.433e-08,1.28041e-14,-5.82422e-09,-9.70763e-09,7.27254e-13,1.64089e-06,-9.84632e-07,1.25161e-12,0.619411,0.619411,0.619411,0.619411
0.066,-1.04601e-10,-1.74353e-10,1.85141e-14,2.55726e-08,-1.53438e-08,1.40915e-14,-6.40622e-09,-1.06776e-08,7.30443e-13,1.73812e-06,-1.04298e-06,1.32322e-12,0.619411,0.619411,0.619411,0.619411
0.068,-1.18029e-10,-1.96735e-10,2.00321e-14,2.7354e-08,-1.64127e-08,1.5476e-14,-7.02912e-09,-1.17158e-08,7.8756e-13,1.82457e-06,-1.09486e-06,1.44576e-12,0.619411,0.619411,0.619411,0.619411
0.07,-1.32746e-10,-2.21264e-10,2.16708e-14,2.92165e-08,-1.75303e-08,1.69923e-14,-7.69493e-09,-1.28254e-08,8.51133e-13,1.90056e-06,-1.14046e-06,1.58671e-12,0.619411,0.619411,0.619411,0.619411
0.072,-1.48839e-10,-2.48086e-10,2.34291e-14,3.11502e-08,-1.86907e-08,1.86413e-14,-8.40546e-09,-1.40096e-08,9.07135e-13,1.96684e-06,-1.18023e-06,1.71144e-12,0.619411,0.619411,0.619411,0.619411
0.074,-1.66399e-10,-2.77354e-10,2.52791e-14,3.31457e-08,-1.98881e-08,2.04237e-14,-9.16226e-09,-1.52709e-08,9.42851e-13,2.02421e-06,-1.21466e-06,1.85323e-12,0.619411,0.619411,0.619411,0.619411
0.076,-1.8552e-10,-3.09223e-10,2.71904e-14,3.51945e-08,-2.11175e-08,2.23029e-14,-9.9667e-09,-1.66116e-08,9.68517e-13,2.07335e-06,-1.24415e-06,1.90524e-12,0.619411,0.619411,0.619411,0.619411
0.078,-2.06298e-10,-3.43854e-10,2.91871e-14,3.72887e-08,-2.23742e-08,2.42711e-14,-1.08199e-08,-1.80336e-08,1.02819e-12,2.1149e-06,-1.26908e-06,2.03115e-12,0.619411,0.619411,0.619411,0.619411
0.08,-2.28832e-10,-3.81412e-10,3.12759e-14,3.94208e-08,-2.36536e-08,2.63438e-14,-1.17229e-08,-1.95385e-08,1.06052e-12,2.14942e-06,-1.2898e-06,2.11435e-12,0.619411,0.619411,0.619411,0.619411
0.082,-2.53224e-10,-4.22065e-10,3.33407e-14,4.16285e-08,-2.49784e-08,2.84513e-14,-1.26768e-08,-2.11283e-08,1.00435e-12,2.26594e-06,-1.35971e-06,2.10059e-12,0.619411,0.619411,0.619411,0.619411
0.084,-2.79575e-10,-4.65985e-10,3.52968e-14,4.39574e-08,-2.63758e-08,3.05778e-14,-1.36842e-08,-2.28071e-08,9.5167e-13,2.39182e-06,-1.43525e-06,2.15239e-12,0.619411,0.619411,0.619411,0.619411
0.086,-3.07998e-10,-5.13355e-10,3.7171e-14,4.64071e-08,-2.78459e-08,3.27854e-14,-1.47478e-08,-2.45797e-08,9.22613e-13,2.50773e-06,-1.5048e-06,2.26282e-12,0.619411,0.619411,0.619411,0.619411
0.088,-3.38606e-10,-5.64369e-10,3.89843e-14,4.89663e-08,-2.93815e-08,3.50921e-14,-1.58704e-08,-2.64505e-08,8.90613e-13,2.61054e-06,-1.56649e-06,2.3507e-12,0.619411,0.619411,0.619411,0.619411
0.09,-3.7152e-10,-6.19226e-10,4.07497e-14,5.16218e-08,-3.0975e-08,3.74915e-14,-1.70544e-08,-2.84238e-08,8.74779e-13,2.70044e-06,-1.62044e-06,2.44803e-12,0.619411,0.619411,0.619411,0.619411
0.092,-4.06866e-10,-6.78135e-10,4.25054e-14,5.43611e-08,-3.26188e-08,4.00004e-14,-1.83019e-08,-3.05029e-08,8.80952e-13,2.77827e-06,-1.66714e-06,2.56976e-12,0.619411,0.619411,0.619411,0.619411
0.094,-4.44772e-10,-7.4131e-10,4.42724e-14,5.71727e-08,-3.43059e-08,4.25928e-14,-1.96149e-08,-3.2691e-08,8.86054e-13,2.84488e-06,-1.70711e-06,2.61511e-12,0.619411,0.619411,0.619411,0.619411
0.096,-4.8537e-10,-8.08973e-10,4.60665e-14,6.00457e-08,-3.60299e-08,4.52458e-14,-2.09948e-08,-3.49906e-08,9.08013e-13,2.90109e-06,-1.74083e-06,2.69084e-12,0.619411,0.619411,0.619411,0.619411
0.098,-5.28796e-10,-8.81349e-10,4.79158e-14,6.297e-08,-3.77847e-08,4.79842e-14,-2.24429e-08,-3.74041e-08,9.41289e-13,2.94763e-06,-1.76876e-06,2.78593e-12,0.619411,0.619411,0.619411,0.619411
0.1,-5.75188e-10,-9.58666e-10,4.98687e-14,6.59365e-08,-3.95647e-08,5.08462e-14,-2.39604e-08,-3.99331e-08,1.01168e-12,2.98519e-06,-1.7913e-06,2.93818e-12,0.619411,0.619411,0.619411,0.619411
0.102,-6.24685e-10,-1.04116e-09,5.17457e-14,6.8989e-08,-4.13964e-08,5.37753e-14,-2.55486e-08,-4.25799e-08,8.65299e-13,3.11994e-06,-1.87215e-06,2.92e-12,0.619411,0.619411,0.619411,0.619411
0.104,-6.77431e-10,-1.12907e-09,5.33236e-14,7.21818e-08,-4.33122e-08,5.67031e-14,-2.72103e-08,-4.53492e-08,7.12578e-13,3.26553e-06,-1.95951e-06,2.93553e-12,0.619411,0.619411,0.619411,0.619411
0.106,-7.33577e-10,-1.22264e-09,5.46146e-14,7.55143e-08,-4.53119e-08,5.96539e-14,-2.89489e-08,-4.82465e-08,5.78359e-13,3.39947e-06,-2.03987e-06,2.96611e-12,0.619411,0.619411,0.619411,0.619411
0.108,-7.9328e-10,-1.32214e-09,5.56895e-14,7.89729e-08,-4.73873e-08,6.26821e-14,-3.07674e-08,-5.12772e-08,4.96568e-13,3.5179e-06,-2.11092e-06,3.09034e-12,0.619411,0.619411,0.619411,0.619411
0.11,-8.56702e-10,-1.42784e-09,5.6606e-14,8.25423e-08,-4.95291e-08,6.58255e-14,-3.26687e-08,-5.44458e-08,4.19978e-13,3.62087e-06,-2.1727e-06,3.19635e-12,0.619411,0.619411,0.619411,0.619411
0.112,-9.24012e-10,-1.54002e-09,5.73731e-14,8.62074e-08,-5.17283e-08,6.90892e-14,-3.46552e-08,-5.77564e-08,3.47101e-13,3.70922e-06,-2.22571e-06,3.33107e-12,0.619411,0.619411,0.619411,0.619411
0.114,-9.95381e-10,-1.65896e-09,5.80298e-14,8.99539e-08,-5.39765e-08,7.2573e-14,-3.6729e-08,-6.12124e-08,3.09607e-13,3.78389e-06,-2.27051e-06,3.63661e-12,0.619411,0.619411,0.619411,0.619411
0.116,-1.07099e-09,-1.78497e-09,5.85434e-14,9.37688e-08,-5.62655e-08,7.62172e-14,-3.88918e-08,-6.48168e-08,2.03918e-13,3.84578e-06,-2.30764e-06,3.65177e-12,0.619411,0.619411,0.619411,0.619411
0.118,-1.15101e-09,-1.91833e-09,5.89196e-14,9.76395e-08,-5.85882e-08,7.99256e-14,-4.11451e-08,-6.85721e-08,1.72337e-13,3.89577e-06,-2.33763e-06,3.765e-12,0.619411,0.619411,0.619411,0.619411
0.12,-1.23563e-09,-2.05936e-09,5.92629e-14,1.01555e-07,-6.09375e-08,8.37921e-14,-4.34901e-08,-7.24802e-08,1.70888e-13,3.93465e-06,-2.36096e-06,3.96807e-12,0.619411,0.619411,0.619411,0.619411
0.122,-1.32503e-09,-2.20836e-09,5.92049e-14,1.05565e-07,-6.3344e-08,8.77608e-14,-4.59282e-08,-7.65434e-08,-2.28895e-13,4.08647e-06,-2.45204e-06,3.96928e-12,0.619411,0.619411,0.619411,0.619411
0.124,-1.41941e-09,-2.36564e-09,5.84247e-14,1.09734e-07,-6.58452e-08,9.18465e-14,-4.84626e-08,-8.0767e-08,-5.5123e-13,4.25052e-06,-2.55046e-06,4.20208e-12,0.619411,0.619411,0.619411,0.619411
0.126,-1.51895e-09,-2.53154e-09,5.70497e-14,1.1406e-07,-6.84409e-08,9.61729e-14,-5.1097e-08,-8.51573e-08,-8.23848e-13,4.40124e-06,-2.64088e-06,4.45075e-12,0.619411,0.619411,0.619411,0.619411
0.128,-1.62386e-09,-2.70638e-09,5.51076e-14,1.18527e-07,-7.11216e-08,1.00722e-13,-5.3835e-08,-8.97202e-08,-1.11824e-12,4.53398e-06,-2.72051e-06,4.64702e-12,0.619411,0.619411,0.619411,0.619411
0.13,-1.73436e-09,-2.89053e-09,5.2525e-14,1.23119e-07,-7.38765e-08,1.0538e-13,-5.66796e-08,-9.4461e-08,-1.46432e-12,4.64862e-06,-2.78929e-06,4.66974e-12,0.619411,0.619411,0.619411,0.619411
0.132,-1.85065e-09,-3.08435e-09,4.9344e-14,1.27816e-07,-7.6695e-08,1.10162e-13,-5.96336e-08,-9.9384e-08,-1.71676e-12,4.74597e-06,-2.8477e-06,4.89486e-12,0.619411,0.619411,0.619411,0.619411
0.134,-1.97297e-09,-3.2882e-09,4.56058e-14,1.32602e-07,-7.9567e-08,1.15091e-13,-6.26993e-08,-1.04493e-07,-2.02138e-12,4.82704e-06,-2.89633e-06,4.96214e-12,0.619411,0.619411,0.619411,0.619411
0.136,-2.10153e-09,-3.50245e-09,4.13813e-14,1.37462e-07,-8.2483e-08,1.20204e-13,-6.58786e-08,-1.09792e-07,-2.20321e-12,4.89283e-06,-2.9358e-06,5.2641e-12,0.619411,0.619411,0.619411,0.619411
0.138,-2.23656e-09,-3.72749e-09,3.68215e-14,1.42381e-07,-8.54343e-08,1.25565e-13,-6.9173e-08,-1.15282e-07,-2.35653e-12,4.94432e-06,-2.96669e-06,5.45796e-12,0.619411,0.619411,0.619411,0.619411
0.14,-2.3783e-09,-3.9637e-09,3.18907e-14,1.47344e-07,-8.84124e-08,1.31037e-13,-7.25838e-08,-1.20966e-07,-2.57437e-12,4.98244e-06,-2.98955e-06,5.48557e-12,0.619411,0.619411,0.619411,0.619411
0.142,-2.52697e-09,-4.21148e-09,2.60336e-14,1.5241e-07,-9.14521e-08,1.36667e-13,-7.61125e-08,-1.26847e-07,-3.28267e-12,5.14954e-06,-3.08981e-06,5.7741e-12,0.619411,0.619411,0.619411,0.619411
0.144,-2.68283e-09,-4.47123e-09,1.87194e-14,1.5765e-07,-9.45961e-08,1.42571e-13,-7.97624e-08,-1.3293e-07,-4.0316e-12,5.3302e-06,-3.19821e-06,6.03358e-12,0.619411,0.619411,0.619411,0.619411
0.146,-2.84611e-09,-4.74334e-09,9.92539e-15,1.63063e-07,-9.7844e-08,1.48725e-13,-8.35377e-08,-1.39221e-07,-4.76239e-12,5.49585e-06,-3.29761e-06,6.27574e-12,0.619411,0.619411,0.619411,0.619411
0.148,-3.01706e-09,-5.02826e-09,-3.09373e-16,1.68632e-07,-1.01185e-07,1.55139e-13,-8.74424e-08,-1.45729e-07,-5.47239e-12,5.64107e-06,-3.38474e-06,6.55234e-12,0.619411,0.619411,0.619411,0.619411
0.15,-3.19596e-09,-5.32641e-09,-1.19447e-14,1.74335e-07,-1.04607e-07,1.61842e-13,-9.14798e-08,-1.52457e-07,-6.16295e-12,5.76549e-06,-3.4594e-06,6.85202e-12,0.619411,0.619411,0.619411,0.619411
0.152,-3.38307e-09,-5.63824e-09,-2.5102e-14,1.80153e-07,-1.08098e-07,1.6871e-13,-9.56529e-08,-1.59412e-07,-6.99436e-12,5.86988e-06,-3.52203e-06,6.88507e-12,0.619411,0.619411,0.619411,0.619411
0.154,-3.57867e-09,-5.96421e-09,-3.98702e-14,1.86065e-07,-1.11646e-07,1.75462e-13,-9.99641e-08,-1.66597e-07,-7.7739e-12,5.95529e-06,-3.57328e-06,6.61797e-12,0.619411,0.619411,0.619411,0.619411
0.156,-3.78302e-09,-6.30478e-09,-5.60528e-14,1.92054e-07,-1.15239e-07,1.82241e-13,-1.04415e-07,-1.74016e-07,-8.40868e-12,6.02282e-06,-3.6138e-06,6.94012e-12,0.619411,0.619411,0.619411,0.619411
0.158,-3.99642e-09,-6.66043e-09,-7.36602e-14,1.98102e-07,-1.18868e-07,1.89177e-13,-1.09008e-07,-1.8167e-07,-9.19879e-12,6.07355e-06,-3.64423e-06,6.93131e-12,0.619411,0.619411,0.619411,0.619411
0.16,-4.21915e-09,-7.03162e-09,-9.27947e-14,2.04193e-07,-1.22523e-07,1.96146e-13,-1.13745e-07,-1.89563e-07,-9.93572e-12,6.10853e-06,-3.66523e-06,7.00785e-12,0.619411,0.619411,0.619411,0.619411
0.162,-4.4515e-09,-7.41884e-09,-1.14167e-13,2.10392e-07,-1.26242e-07,2.03308e-13,-1.18625e-07,-1.97697e-07,-1.14369e-11,6.28845e-06,-3.77318e-06,7.3166e-12,0.619411,0.619411,0.619411,0.619411
0.164,-4.69375e-09,-7.82257e-09,-1.38629e-13,2.16778e-07,-1.30074e-07,2.10739e-13,-1.23653e-07,-2.06077e-07,-1.30248e-11,6.48322e-06,-3.89003e-06,7.54458e-12,0.619411,0.619411,0.619411,0.619411
0.166,-4.94621e-09,-8.24332e-09,-1.66281e-13,2.2335e-07,-1.34017e-07,2.18345e-13,-1.28835e-07,-2.14712e-07,-1.46267e-11,6.66139e-06,-3.99692e-06,7.66646e-12,0.619411,0.619411,0.619411,0.619411
0.168,-5.20919e-09,-8.6816e-09,-1.97053e-13,2.30089e-07,-1.38061e-07,2.25967e-13,-1.34172e-07,-2.23608e-07,-1.61461e-11,6.8167e-06,-4.09011e-06,7.57832e-12,0.619411,0.619411,0.619411,0.619411
0.17,-5.48301e-09,-9.13793e-09,-2.30722e-13,2.36972e-07,-1.4219e-07,2.33796e-13,-1.39671e-07,-2.32771e-07,-1.75222e-11,6.94853e-06,-4.16919e-06,8.07939e-12,0.619411,0.619411,0.619411,0.619411
0.172,-5.76799e-09,-9.61286e-09,-2.66906e-13,2.43975e-07,-1.46392e-07,2.42155e-13,-1.45332e-07,-2.42207e-07,-1.86624e-11,7.05757e-06,-4.23462e-06,8.63868e-12,0.619411,0.619411,0.619411,0.619411
0.174,-6.06445e-09,-1.01069e-08,-3.05485e-13,2.51076e-07,-1.50653e-07,2.5094e-13,-1.5116e-07,-2.5192e-07,-1.99168e-11,7.14488e-06,-4.287e-06,8.93228e-12,0.619411,0.619411,0.619411,0.619411
0.176,-6.37274e-09,-1.06207e-08,-3.46655e-13,2.58254e-07,-1.5496e-07,2.5994e-13,-1.57156e-07,-2.61912e-07,-2.12529e-11,7.21165e-06,-4.32705e-06,9.06758e-12,0.619411,0.619411,0.619411,0.619411
0.178,-6.69319e-09,-1.11548e-08,-3.90334e-13,2.6549e-07,-1.59301e-07,2.69225e-13,-1.63322e-07,-2.72188e-07,-2.24264e-11,7.25904e-06,-4.35549e-06,9.50092e-12,0.619411,0.619411,0.619411,0.619411
0.18,-7.02614e-09,-1.17097e-08,-4.36281e-13,2.72763e-07,-1.63666e-07,2.78953e-13,-1.69659e-07,-2.82749e-07,-2.35204e-11,7.28827e-06,-4.37302e-06,9.95497e-12,0.619411,0.619411,0.619411,0.619411
0.182,-7.37194e-09,-1.2286e-08,-4.85671e-13,2.80146e-07,-1.68095e-07,2.89062e-13,-1.76167e-07,-2.93596e-07,-2.58698e-11,7.47748e-06,-4.48654e-06,1.02635e-11,0.619411,0.619411,0.619411,0.619411
0.184,-7.73093e-09,-1.28842e-08,-5.39593e-13,2.87726e-07,-1.72644e-07,2.99675e-13,-1.82852e-07,-3.04737e-07,-2.80521e-11,7.68285e-06,-4.60976e-06,1.09633e-11,0.619411,0.619411,0.619411,0.619411
0.186,-8.10347e-09,-1.35051e-08,-5.98e-13,2.95503e-07,-1.7731e-07,3.10703e-13,-1.89718e-07,-3.16179e-07,-3.0355e-11,7.87021e-06,-4.72218e-06,1.10924e-11,0.619411,0.619411,0.619411,0.619411
0.188,-8.48992e-09,-1.41492e-08,-6.60917e-13,3.03454e-07,-1.8208e-07,3.21772e-13,-1.96769e-07,-3.2793e-07,-3.25624e-11,8.03244e-06,-4.81952e-06,1.10451e-11,0.619411,0.619411,0.619411,0.619411
0.19,-8.89067e-09,-1.4817e-08,-7.28054e-13,3.11555e-07,-1.86941e-07,3.33008e-13,-2.04009e-07,-3.39996e-07,-3.45739e-11,8.16858e-06,-4.90121e-06,1.14267e-11,0.619411,0.619411,0.619411,0.619411
0.192,-9.30609e-09,-1.55094e-08,-7.99199e-13,3.19779e-07,-1.91875e-07,3.44756e-13,-2.11441e-07,-3.52383e-07,-3.65713e-11,8.27923e-06,-4.96759e-06,1.20692e-11,0.619411,0.619411,0.619411,0.619411
0.194,-9.73656e-09,-1.62268e-08,-8.74249e-13,3.28101e-07,-1.96869e-07,3.57061e-13,-2.19068e-07,-3.65094e-07,-3.84789e-11,8.36544e-06,-5.01932e-06,1.25408e-11,0.619411,0.619411,0.619411,0.619411
0.196,-1.01825e-08,-1.697e-08,-9.53234e-13,3.36498e-07,-2.01907e-07,3.69712e-13,-2.26892e-07,-3.78133e-07,-4.05061e-11,8.42844e-06,-5.05712e-06,1.27609e-11,0.619411,0.619411,0.619411,0.619411
0.198,-1.06443e-08,-1.77395e-08,-1.03622e-12,3.44947e-07,-2.06976e-07,3.82581e-13,-2.34914e-07,-3.91503e-07,-4.24847e-11,8.46953e-06,-5.08178e-06,1.2978e-11,0.619411,0.619411,0.619411,0.619411
0.2,-1.11223e-08,-1.85362e-08,-1.12305e-12,3.53427e-07,-2.12064e-07,3.95792e-13,-2.43136e-07,-4.05205e-07,-4.43408e-11,8.49001e-06,-5.09407e-06,1.34427e-11,0.619411,0.619411,0.619411,0.619411
0.202,-1.16169e-08,-1.93606e-08,-1.21516e-12,3.62013e-07,-2.17216e-07,4.09471e-13,-2.51558e-07,-4.19241e-07,-4.77721e-11,8.68269e-06,-5.20967e-06,1.39149e-11,0.619411,0.619411,0.619411,0.619411
0.204,-1.21286e-08,-2.02134e-08,-1.31442e-12,3.70801e-07,-2.22489e-07,4.23215e-13,-2.60184e-07,-4.33618e-07,-5.14861e-11,8.89311e-06,-5.33591e-06,1.35726e-11,0.619411,0.619411,0.619411,0.619411
0.206,-1.26578e-08,-2.10953e-08,-1.4207e-12,3.7979e-07,-2.27882e-07,4.36957e-13,-2.6902e-07,-4.48344e-07,-5.47951e-11,9.08444e-06,-5.45071e-06,1.39122e-11,0.619411,0.619411,0.619411,0.619411
0.208,-1.32049e-08,-2.2007e-08,-1.53411e-12,3.88956e-07,-2.33382e-07,4.50671e-13,-2.7807e-07,-4.63427e-07,-5.86172e-11,9.24868e-06,-5.54924e-06,1.35154e-11,0.619411,0.619411,0.619411,0.619411
0.21,-1.37702e-08,-2.29492e-08,-1.65479e-12,3.98273e-07,-2.38972e-07,4.64295e-13,-2.87337e-07,-4.78872e-07,-6.20604e-11,9.3845e-06,-5.63072e-06,1.3733e-11,0.619411,0.619411,0.619411,0.619411
0.212,-1.43544e-08,-2.39227e-08,-1.78235e-12,4.07711e-07,-2.44635e-07,4.77948e-13,-2.96825e-07,-4.94685e-07,-6.54975e-11,9.49234e-06,-5.69541e-06,1.35727e-11,0.619411,0.619411,0.619411,0.619411
0.214,-1.49577e-08,-2.49282e-08,-1.91632e-12,4.17244e-07,-2.50355e-07,4.91867e-13,-3.06537e-07,-5.1087e-07,-6.84746e-11,9.57323e-06,-5.74394e-06,1.42648e-11,0.619411,0.619411,0.619411,0.619411
0.216,-1.55807e-08,-2.59665e-08,-2.05664e-12,4.26845e-07,-2.56115e-07,5.06039e-13,-3.16474e-07,-5.27431e-07,-7.18416e-11,9.62842e-06,-5.77705e-06,1.40784e-11,0.619411,0.619411,0.619411,0.619411
0.218,-1.62237e-08,-2.70382e-08,-2.20359e-12,4.36489e-07,-2.61902e-07,5.20138e-13,-3.26637e-07,-5.44369e-07,-7.51075e-11,9.65929e-06,-5.79556e-06,1.41208e-11,0.619411,0.619411,0.619411,0.619411
