t,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,u0,u1,u2,u3
0.036,-2.15301e-09,-3.58837e-09,-3.94616e-11,1.64181e-06,-9.85082e-07,-2.02658e-11,-2.34032e-07,-3.90056e-07,-3.52892e-09,0.000182211,-0.000109326,-1.47118e-09,0.61941,0.619406,0.619412,0.619417
0.038,-2.66118e-09,-4.43531e-09,-4.67745e-11,1.8274e-06,-1.09643e-06,-2.17008e-11,-2.74858e-07,-4.581e-07,-3.78406e-09,0.000188963,-0.000113377,-1.39883e-09,0.61941,0.619406,0.619412,0.619416
0.04,-3.25541e-09,-5.42571e-09,-5.45822e-11,2.0193e-06,-1.21157e-06,-2.30623e-11,-3.2013e-07,-5.33553e-07,-4.02364e-09,0.000194844,-0.000116905,-1.32418e-09,0.61941,0.619407,0.619412,0.619415
0.042,-3.94478e-09,-6.57466e-09,-6.46733e-11,2.22322e-06,-1.33392e-06,-2.54827e-11,-3.70037e-07,-6.16732e-07,-6.06738e-09,0.000212991,-0.000127794,-3.51654e-09,0.619408,0.619398,0.619414,0.619424
0.044,-4.73891e-09,-7.89821e-09,-7.86493e-11,2.446e-06,-1.46759e-06,-2.89014e-11,-4.24964e-07,-7.08278e-07,-7.90871e-09,0.000232565,-0.000139538,-3.32096e-09,0.619408,0.619397,0.619414,0.619425
0.046,-5.64828e-09,-9.41385e-09,-9.61336e-11,2.68757e-06,-1.61253e-06,-3.21403e-11,-4.85361e-07,-8.08939e-07,-9.57554e-09,0.000250587,-0.000150351,-3.15679e-09,0.619408,0.619398,0.619414,0.619424
0.048,-6.68428e-09,-1.11405e-08,-1.16806e-10,2.94619e-06,-1.7677e-06,-3.52152e-11,-5.5165e-07,-9.19421e-07,-1.1097e-08,0.000266641,-0.000159983,-2.99309e-09,0.619408,0.6194,0.619414,0.619422
0.05,-7.85906e-09,-1.30985e-08,-1.40412e-10,3.21991e-06,-1.93194e-06,-3.81358e-11,-6.24209e-07,-1.04035e-06,-1.25087e-08,0.000280813,-0.000168487,-2.84808e-09,0.619408,0.619401,0.619414,0.619421
0.052,-9.18552e-09,-1.53093e-08,-1.66734e-10,3.50695e-06,-2.10416e-06,-4.09189e-11,-7.03373e-07,-1.17229e-06,-1.38139e-08,0.000293266,-0.000175959,-2.71807e-09,0.619409,0.619402,0.619413,0.61942
0.054,-1.06772e-08,-1.77953e-08,-1.95579e-10,3.80566e-06,-2.28338e-06,-4.35722e-11,-7.89435e-07,-1.31573e-06,-1.50305e-08,0.000304154,-0.000182491,-2.58861e-09,0.619409,0.619403,0.619413,0.619419
0.056,-1.2348e-08,-2.05802e-08,-2.26773e-10,4.11455e-06,-2.46871e-06,-4.6092e-11,-8.82652e-07,-1.4711e-06,-1.61637e-08,0.000313611,-0.000188166,-2.45091e-09,0.619409,0.619404,0.619413,0.619418
0.058,-1.42127e-08,-2.36879e-08,-2.60161e-10,4.43223e-06,-2.65932e-06,-4.84751e-11,-9.83249e-07,-1.63876e-06,-1.72244e-08,0.000321755,-0.000193052,-2.31541e-09,0.61941,0.619405,0.619412,0.619417
0.06,-1.62861e-08,-2.71436e-08,-2.95619e-10,4.75745e-06,-2.85445e-06,-5.07262e-11,-1.09142e-06,-1.81904e-06,-1.82333e-08,0.000328689,-0.000197213,-2.18671e-09,0.61941,0.619406,0.619412,0.619416
0.062,-1.85835e-08,-3.09727e-08,-3.37352e-10,5.09731e-06,-3.05837e-06,-5.42408e-11,-1.20738e-06,-2.01231e-06,-2.35001e-08,0.00035102,-0.000210611,-4.84238e-09,0.619407,0.619395,0.619415,0.619427
0.064,-2.11211e-08,-3.5202e-08,-3.89206e-10,5.4604e-06,-3.27622e-06,-5.89543e-11,-1.33162e-06,-2.21938e-06,-2.83543e-08,0.000375164,-0.000225098,-4.58473e-09,0.619407,0.619394,0.619415,0.619428
0.066,-2.39159e-08,-3.986e-08,-4.50391e-10,5.84668e-06,-3.50799e-06,-6.34322e-11,-1.46468e-06,-2.44115e-06,-3.28305e-08,0.000397405,-0.000238443,-4.37102e-09,0.619407,0.619395,0.619415,0.619427
0.068,-2.69861e-08,-4.4977e-08,-5.20202e-10,6.25397e-06,-3.75237e-06,-6.76978e-11,-1.60709e-06,-2.6785e-06,-3.698e-08,0.000417181,-0.000250308,-4.16011e-09,0.619407,0.619397,0.619414,0.619425
0.07,-3.03508e-08,-5.05849e-08,-5.98031e-10,6.67985e-06,-4.00789e-06,-7.17459e-11,-1.75931e-06,-2.9322e-06,-4.08499e-08,0.000434561,-0.000260737,-3.93614e-09,0.619408,0.619399,0.619414,0.619423
0.072,-3.40301e-08,-5.67172e-08,-6.83371e-10,7.12199e-06,-4.27317e-06,-7.55863e-11,-1.92176e-06,-3.20295e-06,-4.44901e-08,0.000449724,-0.000269834,-3.74475e-09,0.619408,0.6194,0.619414,0.619422
0.074,-3.80449e-08,-6.34085e-08,-7.7578e-10,7.57827e-06,-4.54695e-06,-7.92347e-11,-2.09478e-06,-3.49132e-06,-4.7919e-08,0.000462846,-0.000277708,-3.552e-09,0.619409,0.619402,0.619413,0.61942
0.076,-4.24165e-08,-7.06946e-08,-8.74847e-10,8.04674e-06,-4.82803e-06,-8.26864e-11,-2.2787e-06,-3.79785e-06,-5.11476e-08,0.000474088,-0.000284453,-3.35142e-09,0.619409,0.619403,0.619413,0.619419
0.078,-4.71671e-08,-7.86122e-08,-9.80224e-10,8.52558e-06,-5.11533e-06,-8.59367e-11,-2.47377e-06,-4.12296e-06,-5.42294e-08,0.000483593,-0.000290157,-3.14896e-09,0.619409,0.619404,0.619413,0.619418
0.08,-5.23192e-08,-8.71991e-08,-1.09163e-09,9.01312e-06,-5.40786e-06,-8.90081e-11,-2.68022e-06,-4.46705e-06,-5.71753e-08,0.00049149,-0.000294895,-2.99389e-09,0.61941,0.619405,0.619412,0.619417
0.082,-5.78957e-08,-9.64934e-08,-1.2172e-09,9.51791e-06,-5.71073e-06,-9.34688e-11,-2.89831e-06,-4.83054e-06,-6.84011e-08,0.000518091,-0.000310856,-5.92744e-09,0.619406,0.619392,0.619415,0.61943
0.084,-6.39206e-08,-1.06535e-07,-1.36455e-09,1.00504e-05,-6.03022e-06,-9.9229e-11,-3.12861e-06,-5.21438e-06,-7.8948e-08,0.000546872,-0.000328126,-5.59298e-09,0.619406,0.61939,0.619416,0.619431
0.086,-7.04187e-08,-1.17365e-07,-1.53229e-09,1.06105e-05,-6.3663e-06,-1.04685e-10,-3.37178e-06,-5.61966e-06,-8.87895e-08,0.000573378,-0.00034403,-5.31976e-09,0.619406,0.619392,0.619415,0.61943
0.088,-7.74167e-08,-1.29028e-07,-1.71911e-09,1.11957e-05,-6.71738e-06,-1.09867e-10,-3.62843e-06,-6.04742e-06,-9.80288e-08,0.000596889,-0.000358137,-5.04371e-09,0.619407,0.619394,0.619415,0.619428
0.09,-8.49418e-08,-1.4157e-07,-1.92389e-09,1.18028e-05,-7.08169e-06,-1.14781e-10,-3.89913e-06,-6.49858e-06,-1.06749e-07,0.000617452,-0.000370475,-4.78426e-09,0.619407,0.619396,0.619414,0.619425
0.092,-9.30229e-08,-1.55039e-07,-2.14565e-09,1.24292e-05,-7.4575e-06,-1.19446e-10,-4.18436e-06,-6.97395e-06,-1.1502e-07,0.000635251,-0.000381155,-4.5442e-09,0.619408,0.619398,0.619414,0.619424
0.094,-1.01689e-07,-1.69483e-07,-2.38355e-09,1.3072e-05,-7.84323e-06,-1.2386e-10,-4.48453e-06,-7.47424e-06,-1.22876e-07,0.000650486,-0.000390296,-4.28374e-09,0.619408,0.6194,0.619414,0.619422
0.096,-1.10971e-07,-1.84953e-07,-2.63684e-09,1.3729e-05,-8.23738e-06,-1.28039e-10,-4.8e-06,-8.00003e-06,-1.3041e-07,0.00066334,-0.000398009,-4.07477e-09,0.619409,0.619402,0.619413,0.61942
0.098,-1.209e-07,-2.015e-07,-2.90488e-09,1.43976e-05,-8.63859e-06,-1.32008e-10,-5.13109e-06,-8.55184e-06,-1.3763e-07,0.000673984,-0.000404396,-3.86357e-09,0.619409,0.619403,0.619413,0.619418
0.1,-1.31506e-07,-2.19178e-07,-3.18709e-09,1.50759e-05,-9.04556e-06,-1.3577e-10,-5.47803e-06,-9.13008e-06,-1.44584e-07,0.000682575,-0.000409551,-3.66017e-09,0.619409,0.619405,0.619412,0.619417
0.102,-1.42823e-07,-2.38039e-07,-3.49745e-09,1.57739e-05,-9.46434e-06,-1.40934e-10,-5.84114e-06,-9.73525e-06,-1.65776e-07,0.000713334,-0.000428008,-6.66718e-09,0.619405,0.619388,0.619416,0.619432
0.104,-1.54882e-07,-2.58137e-07,-3.84919e-09,1.65038e-05,-9.90233e-06,-1.47398e-10,-6.22105e-06,-1.03684e-05,-1.85968e-07,0.000746618,-0.000447979,-6.2609e-09,0.619404,0.619387,0.619416,0.619434
0.106,-1.67718e-07,-2.79532e-07,-4.24019e-09,1.72658e-05,-1.03595e-05,-1.53484e-10,-6.61852e-06,-1.10309e-05,-2.05031e-07,0.000777245,-0.000466358,-5.91053e-09,0.619405,0.619389,0.619416,0.619432
0.108,-1.81368e-07,-3.02281e-07,-4.66837e-09,1.80565e-05,-1.0834e-05,-1.59243e-10,-7.03429e-06,-1.17238e-05,-2.23147e-07,0.000804328,-0.000482608,-5.60772e-09,0.619406,0.619391,0.619415,0.61943
0.11,-1.95868e-07,-3.26448e-07,-5.13189e-09,1.88726e-05,-1.13237e-05,-1.64691e-10,-7.46897e-06,-1.24483e-05,-2.40378e-07,0.000827877,-0.000496739,-5.28711e-09,0.619406,0.619394,0.619415,0.619427
0.112,-2.11257e-07,-3.52096e-07,-5.62913e-09,1.97106e-05,-1.18265e-05,-1.69834e-10,-7.92314e-06,-1.32052e-05,-2.56862e-07,0.000848081,-0.000508863,-4.99861e-09,0.619407,0.619396,0.619414,0.619425
0.114,-2.27574e-07,-3.79291e-07,-6.15867e-09,2.05672e-05,-1.23404e-05,-1.74697e-10,-8.39726e-06,-1.39954e-05,-2.72673e-07,0.000865157,-0.00051911,-4.72756e-09,0.619408,0.619398,0.619414,0.619423
0.116,-2.4486e-07,-4.08101e-07,-6.71923e-09,2.14395e-05,-1.28638e-05,-1.79274e-10,-8.89174e-06,-1.48196e-05,-2.87891e-07,0.000879313,-0.000527604,-4.42635e-09,0.619408,0.6194,0.619413,0.619421
0.118,-2.63155e-07,-4.38592e-07,-7.30972e-09,2.23245e-05,-1.33948e-05,-1.83572e-10,-9.40691e-06,-1.56782e-05,-3.02597e-07,0.000890746,-0.000534464,-4.16932e-09,0.619409,0.619402,0.619413,0.619419
0.12,-2.82501e-07,-4.70836e-07,-7.92915e-09,2.32197e-05,-1.3932e-05,-1.87613e-10,-9.94304e-06,-1.65717e-05,-3.16833e-07,0.000899639,-0.0005398,-3.91099e-09,0.619409,0.619404,0.619412,0.619417
0.122,-3.02941e-07,-5.04903e-07,-8.59961e-09,2.41367e-05,-1.44822e-05,-1.92933e-10,-1.05005e-05,-1.75007e-05,-3.53622e-07,0.000934287,-0.000560592,-6.72951e-09,0.619404,0.619385,0.619416,0.619435
0.124,-3.24518e-07,-5.40864e-07,-9.34234e-09,2.50897e-05,-1.5054e-05,-1.99452e-10,-1.10799e-05,-1.84664e-05,-3.89107e-07,0.000971786,-0.000583094,-6.30712e-09,0.619403,0.619383,0.619417,0.619437
0.126,-3.47276e-07,-5.78794e-07,-1.01544e-08,2.60787e-05,-1.56474e-05,-2.05567e-10,-1.16822e-05,-1.94702e-05,-4.22929e-07,0.00100624,-0.000603773,-5.92186e-09,0.619404,0.619385,0.619416,0.619435
0.128,-3.71262e-07,-6.18771e-07,-1.10326e-08,2.71001e-05,-1.62603e-05,-2.11296e-10,-1.23081e-05,-2.05135e-05,-4.55284e-07,0.0010366,-0.000621987,-5.53626e-09,0.619405,0.619388,0.619415,0.619432
0.13,-3.96525e-07,-6.60875e-07,-1.19742e-08,2.81498e-05,-1.68902e-05,-2.16652e-10,-1.29585e-05,-2.15974e-05,-4.86344e-07,0.00106281,-0.000637717,-5.17458e-09,0.619405,0.619391,0.619415,0.619429
0.132,-4.23113e-07,-7.05189e-07,-1.29768e-08,2.92238e-05,-1.75346e-05,-2.21683e-10,-1.36339e-05,-2.2723e-05,-5.16292e-07,0.00108507,-0.000651076,-4.88542e-09,0.619406,0.619394,0.619414,0.619426
0.134,-4.51077e-07,-7.51796e-07,-1.40383e-08,3.03181e-05,-1.81912e-05,-2.2643e-10,-1.43348e-05,-2.38912e-05,-5.452e-07,0.00110361,-0.0006622,-4.60652e-09,0.619407,0.619397,0.619413,0.619423
0.136,-4.80469e-07,-8.00782e-07,-1.51567e-08,3.14293e-05,-1.88579e-05,-2.30894e-10,-1.50617e-05,-2.51026e-05,-5.73185e-07,0.00111866,-0.000671228,-4.32203e-09,0.619407,0.619399,0.619413,0.619421
0.138,-5.11341e-07,-8.52235e-07,-1.63302e-08,3.25538e-05,-1.95327e-05,-2.35065e-10,-1.58149e-05,-2.63579e-05,-6.00341e-07,0.00113043,-0.000678295,-4.01813e-09,0.619408,0.619402,0.619412,0.619419
0.14,-5.43747e-07,-9.06243e-07,-1.75573e-08,3.36886e-05,-2.02136e-05,-2.38961e-10,-1.65947e-05,-2.76576e-05,-6.26753e-07,0.00113915,-0.000683527,-3.77119e-09,0.619409,0.619404,0.619412,0.619416
0.142,-5.77738e-07,-9.62895e-07,-1.88708e-08,3.48468e-05,-2.09086e-05,-2.43961e-10,-1.74014e-05,-2.90021e-05,-6.86723e-07,0.00117728,-0.00070641,-6.22806e-09,0.619402,0.619382,0.619416,0.619436
0.144,-6.13371e-07,-1.02228e-06,-2.03027e-08,3.60447e-05,-2.16274e-05,-2.49977e-10,-1.82359e-05,-3.03928e-05,-7.45127e-07,0.00121857,-0.000731189,-5.80121e-09,0.619402,0.61938,0.619417,0.619439
0.146,-6.50701e-07,-1.0845e-06,-2.18491e-08,3.72822e-05,-2.23699e-05,-2.55589e-10,-1.9099e-05,-3.18314e-05,-8.01277e-07,0.00125644,-0.000753917,-5.4202e-09,0.619403,0.619382,0.619416,0.619436
0.148,-6.89786e-07,-1.14964e-06,-2.35057e-08,3.85553e-05,-2.31338e-05,-2.6084e-10,-1.99917e-05,-3.33192e-05,-8.5538e-07,0.00128964,-0.000773843,-5.07909e-09,0.619403,0.619386,0.619415,0.619433
0.15,-7.30688e-07,-1.21781e-06,-2.52688e-08,3.98591e-05,-2.39162e-05,-2.65767e-10,-2.09148e-05,-3.48576e-05,-9.07684e-07,0.00131809,-0.000790917,-4.77124e-09,0.619404,0.619389,0.619414,0.61943
0.152,-7.73466e-07,-1.28911e-06,-2.71348e-08,4.11892e-05,-2.47143e-05,-2.70421e-10,-2.18689e-05,-3.64477e-05,-9.5834e-07,0.00134196,-0.000805243,-4.53366e-09,0.619405,0.619392,0.619414,0.619427
0.154,-8.18184e-07,-1.36364e-06,-2.91006e-08,4.25409e-05,-2.55254e-05,-2.74801e-10,-2.28545e-05,-3.80904e-05,-1.00748e-06,0.00136149,-0.000816963,-4.22345e-09,0.619406,0.619396,0.619413,0.619423
0.156,-8.64906e-07,-1.4415e-06,-3.11634e-08,4.39101e-05,-2.6347e-05,-2.78874e-10,-2.38722e-05,-3.97865e-05,-1.05526e-06,0.00137693,-0.00082623,-3.9175e-09,0.619407,0.619399,0.619412,0.619421
0.158,-9.13695e-07,-1.52282e-06,-3.33204e-08,4.52928e-05,-2.71767e-05,-2.82659e-10,-2.49223e-05,-4.15366e-05,-1.1018e-06,0.00138853,-0.000833192,-3.65036e-09,0.619408,0.619401,0.619412,0.619418
0.16,-9.64617e-07,-1.60769e-06,-3.55694e-08,4.66853e-05,-2.80123e-05,-2.86182e-10,-2.60051e-05,-4.33412e-05,-1.14721e-06,0.00139653,-0.000837994,-3.39074e-09,0.619408,0.619404,0.619411,0.619415
0.162,-1.01774e-06,-1.69622e-06,-3.79569e-08,4.81024e-05,-2.88626e-05,-2.90467e-10,-2.71209e-05,-4.52008e-05,-1.24026e-06,0.00143758,-0.000862631,-5.17499e-09,0.619401,0.619379,0.619415,0.619437
0.164,-1.07312e-06,-1.78853e-06,-4.05288e-08,4.95622e-05,-2.97386e-05,-2.95431e-10,-2.82706e-05,-4.71168e-05,-1.33163e-06,0.00148208,-0.000889342,-4.74728e-09,0.6194,0.619376,0.619416,0.61944
0.166,-1.13084e-06,-1.88472e-06,-4.32805e-08,5.10647e-05,-3.06401e-05,-3.00021e-10,-2.94551e-05,-4.9091e-05,-1.42008e-06,0.0015228,-0.000913786,-4.42695e-09,0.619401,0.619379,0.619416,0.619437
0.168,-1.19097e-06,-1.98493e-06,-4.62064e-08,5.26052e-05,-3.15646e-05,-3.0431e-10,-3.06755e-05,-5.11249e-05,-1.50582e-06,0.00155831,-0.000935097,-4.14319e-09,0.619402,0.619383,0.619415,0.619434
0.17,-1.25357e-06,-2.08926e-06,-4.93013e-08,5.41786e-05,-3.25087e-05,-3.08302e-10,-3.19326e-05,-5.32199e-05,-1.5891e-06,0.00158845,-0.000953187,-3.8326e-09,0.619403,0.619387,0.619414,0.61943
0.172,-1.31872e-06,-2.19785e-06,-5.25605e-08,5.57795e-05,-3.34694e-05,-3.1197e-10,-3.3227e-05,-5.53772e-05,-1.67013e-06,0.00161337,-0.00096815,-3.4953e-09,0.619404,0.619391,0.619413,0.619426
0.174,-1.3865e-06,-2.31082e-06,-5.59798e-08,5.74029e-05,-3.44435e-05,-3.15332e-10,-3.45594e-05,-5.75977e-05,-1.74911e-06,0.00163334,-0.000980133,-3.21985e-09,0.619405,0.619394,0.619412,0.619423
0.176,-1.45699e-06,-2.42829e-06,-5.95551e-08,5.90438e-05,-3.54282e-05,-3.18423e-10,-3.59303e-05,-5.98823e-05,-1.82617e-06,0.0016486,-0.000989294,-2.9527e-09,0.619406,0.619398,0.619411,0.61942
0.178,-1.53025e-06,-2.55039e-06,-6.32827e-08,6.06979e-05,-3.64208e-05,-3.21248e-10,-3.73399e-05,-6.22316e-05,-1.90145e-06,0.00165944,-0.000995802,-2.68811e-09,0.619407,0.619401,0.619411,0.619416
0.18,-1.60637e-06,-2.67726e-06,-6.71592e-08,6.23606e-05,-3.74186e-05,-3.23815e-10,-3.87886e-05,-6.4646e-05,-1.97504e-06,0.00166612,-0.000999815,-2.43638e-09,0.619408,0.619404,0.61941,0.619414
0.182,-1.68543e-06,-2.80902e-06,-7.1248e-08,6.40483e-05,-3.84314e-05,-3.26756e-10,-4.02767e-05,-6.7126e-05,-2.11383e-06,0.00170927,-0.00102572,-3.43465e-09,0.619399,0.619376,0.619414,0.619437
0.184,-1.76751e-06,-2.9458e-06,-7.56129e-08,6.57811e-05,-3.94711e-05,-3.30011e-10,-4.1805e-05,-6.96731e-05,-2.25098e-06,0.00175618,-0.00105388,-3.06157e-09,0.619398,0.619373,0.619415,0.61944
0.186,-1.85268e-06,-3.08775e-06,-8.02484e-08,6.75586e-05,-4.05379e-05,-3.32965e-10,-4.33747e-05,-7.2289e-05,-2.38456e-06,0.00179899,-0.00107958,-2.83258e-09,0.619399,0.619376,0.619414,0.619437
0.188,-1.94103e-06,-3.23501e-06,-8.51477e-08,6.93762e-05,-4.16286e-05,-3.35677e-10,-4.49868e-05,-7.49756e-05,-2.51473e-06,0.00183607,-0.00110184,-2.57456e-09,0.6194,0.61938,0.619414,0.619433
0.19,-2.03265e-06,-3.3877e-06,-9.03041e-08,7.12278e-05,-4.27398e-05,-3.38196e-10,-4.6642e-05,-7.77341e-05,-2.64171e-06,0.00186718,-0.00112051,-2.44744e-09,0.619402,0.619385,0.619413,0.619429
0.192,-2.12763e-06,-3.54599e-06,-9.57115e-08,7.31076e-05,-4.38679e-05,-3.40578e-10,-4.83412e-05,-8.05659e-05,-2.7657e-06,0.00189247,-0.0011357,-2.29812e-09,0.619403,0.619389,0.619412,0.619425
0.194,-2.22605e-06,-3.71002e-06,-1.01364e-07,7.50099e-05,-4.50095e-05,-3.42754e-10,-5.00849e-05,-8.34718e-05,-2.88684e-06,0.00191217,-0.00114752,-2.03294e-09,0.619404,0.619393,0.619411,0.619421
0.196,-2.328e-06,-3.87993e-06,-1.07256e-07,7.69293e-05,-4.61613e-05,-3.44712e-10,-5.18736e-05,-8.64528e-05,-3.00542e-06,0.00192657,-0.00115617,-1.86329e-09,0.619405,0.619397,0.61941,0.619418
0.198,-2.43357e-06,-4.05588e-06,-1.13383e-07,7.88606e-05,-4.73203e-05,-3.46484e-10,-5.37077e-05,-8.95094e-05,-3.12156e-06,0.00193596,-0.00116181,-1.65929e-09,0.619406,0.619401,0.619409,0.619414
0.2,-2.54286e-06,-4.23802e-06,-1.1974e-07,8.07989e-05,-4.84835e-05,-3.48054e-10,-5.55874e-05,-9.26419e-05,-3.23538e-06,0.00194064,-0.00116462,-1.45728e-09,0.619407,0.619404,0.619408,0.619411
0.202,-2.65595e-06,-4.4265e-06,-1.26411e-07,8.27614e-05,-4.96613e-05,-3.49664e-10,-5.75129e-05,-9.58507e-05,-3.43568e-06,0.00198455,-0.00119099,-1.73995e-09,0.619397,0.619373,0.619413,0.619436
0.204,-2.77294e-06,-4.62147e-06,-1.33482e-07,8.477e-05,-5.08668e-05,-3.5125e-10,-5.94851e-05,-9.91375e-05,-3.63466e-06,0.00203259,-0.00121984,-1.40308e-09,0.619396,0.61937,0.619413,0.619439
0.206,-2.89393e-06,-4.8231e-06,-1.40946e-07,8.68245e-05,-5.20997e-05,-3.52518e-10,-6.15052e-05,-0.000102504,-3.82933e-06,0.00207629,-0.00124608,-1.10289e-09,0.619397,0.619374,0.619413,0.619436
0.208,-3.019e-06,-5.03154e-06,-1.48795e-07,8.89195e-05,-5.33571e-05,-3.53564e-10,-6.35742e-05,-0.000105952,-4.01985e-06,0.0021138,-0.0012686,-9.56242e-10,0.619398,0.619378,0.619412,0.619432
0.21,-3.14826e-06,-5.24696e-06,-1.57021e-07,9.10488e-05,-5.4635e-05,-3.54453e-10,-6.56929e-05,-0.000109483,-4.20633e-06,0.00214482,-0.00128723,-7.86074e-10,0.6194,0.619383,0.619411,0.619427
0.212,-3.2818e-06,-5.46953e-06,-1.65616e-07,9.32059e-05,-5.59296e-05,-3.55187e-10,-6.78621e-05,-0.000113098,-4.38895e-06,0.00216946,-0.00130203,-6.42032e-10,0.619401,0.619388,0.61941,0.619423
0.214,-3.41974e-06,-5.69941e-06,-1.74573e-07,9.53846e-05,-5.72372e-05,-3.55762e-10,-7.00824e-05,-0.000116798,-4.56795e-06,0.00218793,-0.00131312,-4.68086e-10,0.619402,0.619392,0.619409,0.619419
0.216,-3.56217e-06,-5.93678e-06,-1.83885e-07,9.75789e-05,-5.85541e-05,-3.56165e-10,-7.23541e-05,-0.000120584,-4.74353e-06,0.00220053,-0.0013207,-2.93713e-10,0.619403,0.619397,0.619408,0.619415
0.218,-3.70919e-06,-6.1818e-06,-1.93544e-07,9.97829e-05,-5.98769e-05,-3.56416e-10,-7.46777e-05,-0.000124456,-4.91585e-06,0.00220758,-0.00132493,-1.64023e-10,0.619404,0.619401,0.619407,0.619411
